url,fid,name,nick,birth_date,height,weight,association,class,locality,country,base_style,num_wins,num_losses,total_fights,win_rate
/fighter/piotr-hallmann-53375,53375,piotr hallmann,pletwal,8/25/1987,69.0,155.0,mighty bulls gdynia,lightweight,gdynia,poland,karate,19,6,25,0.76
/fighter/pat-healy-6246,6246,pat healy,bam bam,7/20/1983,69.0,155.0,sports lab,lightweight,"st. louis, missouri",usa,mma,34,24,58,0.5862068965517241
/fighter/rafaello-oliveira-37260,37260,rafaello oliveira,tractor,1/26/1982,68.0,155.0,ama fight club,lightweight,"whippany, new jersey",usa,bjj,17,8,25,0.68
/fighter/jason-dent-8321,8321,jason dent,dynamite,6/12/1980,70.0,158.0,griffonrawl thaiboxing & mma academy,welterweight,"cincinnati, ohio",usa,karate,22,13,35,0.6285714285714286
/fighter/fabricio-camoes-2427,2427,fabricio camoes,morango,12/23/1978,69.0,155.0,gracie humaita,lightweight,rio de janeiro,brazil,bjj,14,9,23,0.6086956521739131
/fighter/eiji-mitsuoka-2235,2235,eiji mitsuoka,the heaven-sent child of the cage,1/1/1976,67.0,145.0,wajyutsu keisyukai rjw,featherweight,"handa, aichi",japan,mma,18,9,27,0.6666666666666666
/fighter/thiago-alves-5998,5998,thiago alves,pitbull,10/3/1983,70.0,170.0,american top team,welterweight,"fortaleza, ceara",brazil,muay thai,22,13,35,0.6285714285714286
/fighter/mike-ricci-33532,33532,mike ricci,the martian,3/18/1986,72.0,155.0,tristar gym,lightweight,"montreal, quebec",canada,kickboxing,11,5,16,0.6875
/fighter/kj-noons-6727,6727,k.j. noons,king,12/7/1982,71.0,168.0,the arena,welterweight,"san diego, california",usa,karate,13,9,22,0.5909090909090909
/fighter/phillipe-nover-7415,7415,phillipe nover,super,2/3/1984,69.0,145.0,team renzo gracie,featherweight,"brooklyn, new york",usa,mma,11,8,19,0.5789473684210527
/fighter/jonavin-webb-81634,81634,jonavin webb,spyder,4/28/1989,69.0,170.0,renzo gracie philly,welterweight,"marlton, new jersey",usa,bjj,11,2,13,0.8461538461538461
/fighter/thomas-almeida-87865,87865,thomas almeida,thominhas,7/31/1991,67.0,135.0,chute boxe,bantamweight,"sao paulo, sao paulo",brazil,muay thai,21,3,24,0.875
/fighter/sam-stout-9901,9901,sam stout,hands of stone,4/23/1984,69.0,155.0,team tompkins,lightweight,"london, ontario",canada,kickboxing,20,12,32,0.625
/fighter/bubba-bush-29111,29111,bubba bush,the fightin' texas aggie,7/24/1985,72.0,185.0,brazos valley mma,middleweight,"college station, texas",usa,mma,8,3,11,0.7272727272727273
/fighter/edward-faaloloto-55070,55070,edward faaloloto,falo,7/15/1985,69.0,170.0,mori dojo,welterweight,"honolulu, hawaii",usa,kajukenbo,2,5,7,0.2857142857142857
/fighter/matt-grice-14539,14539,matt grice,the real one,7/29/1981,68.0,145.0,r-1 mma,featherweight,"harrah, oklahoma",usa,wrestling,15,5,20,0.75
/fighter/brian-cobb-5739,5739,brian cobb,the bandit,9/3/1980,71.0,155.0,team pain and suffering,lightweight,"bakersfield, california",usa,mma,20,9,29,0.6896551724137931
/fighter/yoshiyuki-yoshida-12073,12073,yoshiyuki yoshida,zenko,5/10/1974,71.0,155.0,haleo top team,lightweight,tokyo,japan,judo,18,9,27,0.6666666666666666
/fighter/leandro-issa-19521,19521,leandro issa,brodinho,9/19/1983,66.0,136.0,evolve mma,bantamweight,"ubatuba, sao paulo",brazil,bjj,16,7,23,0.6956521739130435
/fighter/bart-palaszewski-3496,3496,bart palaszewski,bartimus,5/30/1983,69.0,145.0,team curran,featherweight,"crystal lake, illinois",usa,judo,36,17,53,0.6792452830188679
/fighter/duane-ludwig-101,101,duane ludwig,bang,8/4/1978,70.0,170.0,grudge training center,welterweight,"denver, colorado",usa,muay thai,21,14,35,0.6
/fighter/caros-fodor-45430,45430,caros fodor,the future,1/7/1984,69.0,156.0,amc pankration,lightweight,"kirkland, washington",usa,wrestling,11,6,17,0.6470588235294118
/fighter/mizuto-hirota-12078,12078,mizuto hirota,pugnus,5/5/1981,67.0,145.0,cave,featherweight,"isahaya, nagasaki",japan,boxing,18,10,28,0.6428571428571429
/fighter/luis-ramos-3217,3217,luis ramos,beicao,1/18/1981,68.0,170.0,nova uniao,welterweight,"rio de janeiro, rio de janeiro",brazil,bjj,20,10,30,0.6666666666666666
/fighter/alexandre-barros-1424,1424,alexandre barros,baixinho,,68.0,170.0,carlson gracie team,welterweight,"rio de janeiro, rio de janeiro",brazil,bjj,24,11,35,0.6857142857142857
/fighter/milton-vieira-4481,4481,milton vieira,miltinho,10/4/1978,72.0,145.0,rio fighters,featherweight,"rio de janeiro, rio de janeiro",brazil,bjj,13,8,21,0.6190476190476191
/fighter/wagner-silva-gomes-115911,115911,wagner silva gomes,wagnao,2/7/1987,72.0,185.0,tata fight team,middleweight,"vicosa, minas gerais",brazil,mma,7,5,12,0.5833333333333334
/fighter/renan-barao-23156,23156,renan barao,the baron,1/31/1987,67.0,135.0,nova uniao,bantamweight,"natal, rio grande do norte",brazil,bjj,34,7,41,0.8292682926829268
/fighter/cezar-ferreira-22400,22400,cezar ferreira,mutante,2/15/1985,73.0,185.0,blackzilians,middleweight,"ibitinga, sao paulo",brazil,bjj,13,7,20,0.65
/fighter/joe-soto-17004,17004,joe soto,one bad mofo,3/22/1987,66.0,135.0,central valley combat academy,bantamweight,"porterville, california",usa,wrestling,18,7,25,0.72
/fighter/andrew-craig-63284,63284,andrew craig,highlight,1/15/1986,73.0,170.0,team tooke,welterweight,"houston, texas",usa,bjj,9,4,13,0.6923076923076923
/fighter/clint-hester-43866,43866,clint hester,headbussa,11/21/1986,74.0,185.0,x3 sports,middleweight,"atlanta, georgia",usa,street fighting,11,6,17,0.6470588235294118
/fighter/joe-ellenberger-14173,14173,joe ellenberger,excalibur,3/28/1985,68.0,155.0,premier combat center,lightweight,"omaha, nebraska",usa,mma,15,2,17,0.8823529411764706
/fighter/james-moontasri-36889,36889,james moontasri,moonwalker,4/10/1988,70.0,155.0,black house,lightweight,"los angeles, california",usa,taekwondo,9,5,14,0.6428571428571429
/fighter/richie-vaculik-21798,21798,richie vaculik,vas,6/19/1983,66.0,125.0,tp fight team,flyweight,"maroubra, new south wales",australia,bjj,10,5,15,0.6666666666666666
/fighter/jake-matthews-122139,122139,jake matthews,the celtic kid,8/19/1994,69.0,156.0,nexus,lightweight,"epping, victoria",australia,mma,14,4,18,0.7777777777777778
/fighter/akbarh-arreola-6120,6120,akbarh arreola,el caballero,1/14/1983,70.0,155.0,entram gym,lightweight,"tijuana, baja california",mexico,bjj,23,11,34,0.6764705882352942
/fighter/danny-martinez-16777,16777,danny martinez,the gremlin,6/14/1985,65.0,135.0,alliance mma,bantamweight,"tempe, arizona",usa,wrestling,21,9,30,0.7
/fighter/aljamain-sterling-66313,66313,aljamain sterling,funk master,7/31/1989,67.0,135.0,serra-longo fight team,bantamweight,"cortland, new york",usa,wrestling,16,3,19,0.8421052631578947
/fighter/louis-smolka-64792,64792,louis smolka,da last samurai,7/16/1991,69.0,125.0,hawaii elite mma,flyweight,"waipahu, hawaii",usa,karate,15,5,20,0.75
/fighter/ruan-potts-75842,75842,ruan potts,fangzz,2/23/1978,74.0,251.0,mark robinson mma,heavyweight,"cape town, western cape",south africa,mma,11,7,18,0.6111111111111112
/fighter/tim-means-11281,11281,tim means,the dirty bird,2/20/1984,74.0,170.0,fit nhb,welterweight,"albuquerque, new mexico",usa,mma,28,10,38,0.7368421052631579
/fighter/erick-silva-15009,15009,erick silva,the tiger,6/21/1984,71.0,170.0,team nogueira,welterweight,"vila velha, espirito santo",brazil,bjj,20,9,29,0.6896551724137931
/fighter/pat-miletich-188,188,pat miletich,the croation sensation,3/9/1968,70.0,169.0,miletich martial arts,welterweight,"bettendorf, iowa",usa,wrestling,29,7,36,0.8055555555555556
/fighter/michelle-waterson-23091,23091,michelle waterson,the karate hottie,1/6/1986,63.0,105.0,jackson-wink mma,atomweight,"albuquerque, new mexico",usa,karate,16,6,22,0.7272727272727273
/fighter/michael-chiesa-46224,46224,michael chiesa,maverick,12/7/1987,73.0,155.0,sikjitsu,lightweight,"spokane, washington",usa,wrestling,14,4,18,0.7777777777777778
/fighter/chris-holdsworth-51225,51225,chris holdsworth,holds it down,10/14/1987,71.0,135.0,team alpha male,bantamweight,"las vegas, nevada",usa,kickboxing,6,0,6,1.0
/fighter/robbie-peralta-21339,21339,robbie peralta,problems,3/14/1986,68.0,145.0,team xplode mma,featherweight,"escondido, california",usa,taekwondo,19,9,28,0.6785714285714286
/fighter/julianna-pena-50883,50883,julianna pena,the venezuelan vixen,8/19/1989,67.0,134.0,sikjitsu,bantamweight,"spokane, washington",usa,bjj,8,3,11,0.7272727272727273
/fighter/mitch-clarke-22556,22556,mitch clarke,danger zone,11/24/1985,70.0,154.0,mma lab,lightweight,"saskatoon, saskatchewan",canada,wrestling,11,5,16,0.6875
/fighter/jorge-masvidal-7688,7688,jorge masvidal,gamebred,11/12/1984,71.0,155.0,american top team,lightweight,"miami, florida",usa,street fighting,32,13,45,0.7111111111111111
/fighter/kyung-ho-kang-24067,24067,kyung ho kang,mr. perfect,9/9/1987,69.0,135.0,busan team m.a.d.,bantamweight,"busan, yeongnam",south korea,ssireum,14,8,22,0.6363636363636364
/fighter/bobby-green-27953,27953,bobby green,king,9/9/1986,70.0,155.0,pinnacle fighting systems,lightweight,"redlands, california",usa,wrestling,24,9,33,0.7272727272727273
/fighter/lucas-martins-100031,100031,lucas martins,mineiro,11/11/1988,72.0,145.0,chute boxe,featherweight,"montes claros, minas gerais",brazil,muay thai,20,3,23,0.8695652173913043
/fighter/sirwan-kakai-21446,21446,sirwan kakai,zohan,10/3/1989,66.0,135.0,gbg mma,bantamweight,gothenburg,sweden,mma,12,5,17,0.7058823529411765
/fighter/jamie-yager-42309,42309,jamie yager,the chosyn 1,11/29/1983,74.0,170.0,kings mma,welterweight,"huntington beach, california",usa,mma,9,4,13,0.6923076923076923
/fighter/elvis-sinosic-281,281,elvis sinosic,the king of rock n rumble,2/13/1971,75.0,199.0,sinosic perosh martial arts,light heavyweight,sydney,australia,bjj,7,11,18,0.3888888888888889
/fighter/bill-mahood-4388,4388,bill mahood,the butcher,2/1/1967,75.0,205.0,revolution fight team,light heavyweight,"prince george, british columbia",canada,mma,20,7,27,0.7407407407407407
/fighter/kevin-jordan-4399,4399,kevin jordan,the shaman,12/31/1970,75.0,245.0,uscaa,heavyweight,"columbus, georgia",usa,wrestling,11,9,20,0.55
/fighter/rory-singer-3525,3525,rory singer,outburst,5/28/1976,74.0,185.0,hardcore gym,middleweight,"athens, georgia",usa,karate,11,9,20,0.55
/fighter/steve-bosse-22732,22732,steve bosse,the boss,7/29/1981,71.0,202.0,tristar gym,light heavyweight,"montreal, quebec",canada,boxing,12,2,14,0.8571428571428571
/fighter/hector-lombard-11292,11292,hector lombard,showeather,2/2/1978,69.0,170.0,american top team,welterweight,matanzas,cuba,judo,34,10,44,0.7727272727272727
/fighter/ryan-jimmo-21044,21044,ryan jimmo,the big deal,11/27/1981,74.0,205.0,power mma team,light heavyweight,"halifax, nova scotia",canada,karate,19,5,24,0.7916666666666666
/fighter/igor-pokrajac-7621,7621,igor pokrajac,the duke,2/1/1979,72.0,205.0,american top team,light heavyweight,zagreb,croatia,mma,28,13,41,0.6829268292682927
/fighter/travis-fulton-80,80,travis fulton,the ironman,5/29/1977,72.0,230.0,team peak performance,heavyweight,"cedar falls, iowa",usa,wrestling,254,54,308,0.8246753246753247
/fighter/cb-dollaway-22350,22350,c.b. dollaway,the doberman,8/10/1983,74.0,185.0,power mma team,middleweight,"tempe, arizona",usa,wrestling,17,9,26,0.6538461538461539
/fighter/tamdan-mccrory-16470,16470,tamdan mccrory,the barn cat,11/5/1986,76.0,170.0,cny mma,welterweight,"cortland, new york",usa,wrestling,14,5,19,0.7368421052631579
/fighter/uriah-hall-14210,14210,uriah hall,primetime,7/31/1984,72.0,186.0,team tiger schulmann,middleweight,"new york city, new york",usa,karate,13,9,22,0.5909090909090909
/fighter/chris-price-14121,14121,chris price,exorcist,,74.0,203.0,team ibjja,light heavyweight,"beach grove, indiana",usa,bjj,19,4,23,0.8260869565217391
/fighter/nicholas-musoke-26160,26160,nicholas musoke,nico,4/5/1986,72.0,170.0,allstars training center,welterweight,"botkyrka, stockholm",sweden,muay thai,13,5,18,0.7222222222222222
/fighter/james-irvin-7780,7780,james irvin,the sandman,9/12/1978,,205.0,aks chorzow,light heavyweight,chorzow,poland,bjj,17,10,27,0.6296296296296297
/fighter/drew-mcfedries-2386,2386,drew mcfedries,the massacre,7/27/1978,72.0,185.0,champions gym,middleweight,"bettendorf, iowa",usa,mma,12,7,19,0.631578947368421
/fighter/victor-valimaki-4391,4391,victor valimaki,the finnisher,12/17/1981,72.0,233.0,complete fitness and martial arts,heavyweight,"edmonton, alberta",canada,kickboxing,18,11,29,0.6206896551724138
/fighter/johnny-case-28017,28017,johnny case,hollywood,6/28/1989,73.0,155.0,power mma,lightweight,"jefferson, iowa",usa,mma,23,6,29,0.7931034482758621
/fighter/logan-clark-19478,19478,logan clark,the pink pounder,2/16/1985,74.0,185.0,minnesota martial arts academy,middleweight,"eyota, minnesota",usa,wrestling,18,6,24,0.75
/fighter/joe-jordan-4582,4582,joe jordan,porkchop,7/28/1978,66.0,170.0,miletich fighting systems,welterweight,"pikeville, kentucky",usa,mma,49,14,63,0.7777777777777778
/fighter/shonie-carter-239,239,shonie carter,mr. international,5/3/1972,69.0,176.0,iron academy,middleweight,"chicago, illinois",usa,wrestling,51,32,83,0.6144578313253012
/fighter/rob-kimmons-9863,9863,rob kimmons,the rosedale reaper,1/30/1981,70.0,170.0,k2l grindhouse,welterweight,"liberty, missouri",usa,jujutsu,25,9,34,0.7352941176470589
/fighter/chris-tuchscherer-10669,10669,chris tuchscherer,the crowbar,9/8/1975,74.0,260.0,academy of combat arts,heavyweight,"fargo, north dakota",usa,wrestling,21,4,25,0.84
/fighter/jared-hamman-15949,15949,jared hamman,the messenger,3/7/1982,75.0,205.0,dynamix mma,light heavyweight,"atascadero, california",usa,mma,14,6,20,0.7
/fighter/josh-hendricks-7652,7652,josh hendricks,heavy,8/28/1976,74.0,259.0,superior health club,heavyweight,"mansfield, ohio",usa,mma,19,11,30,0.6333333333333333
/fighter/wesley-correira-2829,2829,wesley correira,cabbage,,75.0,260.0,cabbage mma,heavyweight,"hilo, hawaii",usa,mma,21,16,37,0.5675675675675675
/fighter/oli-thompson-54543,54543,oli thompson,the spartan,1/2/1980,73.0,205.0,zt fight skool,light heavyweight,"hove, east sussex",england,strongman,18,10,28,0.6428571428571429
/fighter/hayder-hassan-46033,46033,hayder hassan,hulk,10/20/1982,70.0,170.0,american top team,welterweight,"coconut creek, florida",usa,wrestling,8,4,12,0.6666666666666666
/fighter/nathan-coy-25412,25412,nathan coy,soulforce,7/24/1978,70.0,170.0,american top team,welterweight,"portland, oregon",usa,wrestling,15,7,22,0.6818181818181818
/fighter/roger-hollett-15907,15907,roger hollett,the hulk,10/8/1978,70.0,205.0,titans mma,light heavyweight,"halifax, nova scotia",canada,kickboxing,13,5,18,0.7222222222222222
/fighter/vicente-luque-66474,66474,vicente luque,the silent assassin,11/27/1991,71.0,170.0,blackzilians,welterweight,"westwood, new jersey",usa,bjj,14,6,20,0.7
/fighter/kamaru-usman-120691,120691,kamaru usman,marty / the nigerian nightmare,5/11/1988,72.0,170.0,blackzilians,welterweight,"delray beach, florida",usa,wrestling,14,1,15,0.9333333333333333
/fighter/claude-patrick-4114,4114,claude patrick,the prince,6/14/1980,70.0,170.0,elite mixed fighters,welterweight,"mississauga, ontario",canada,bjj,14,2,16,0.875
/fighter/mark-coleman-136,136,mark coleman,the hammer,12/20/1964,73.0,205.0,hammer house,light heavyweight,"columbus, ohio",usa,wrestling,16,10,26,0.6153846153846154
/fighter/jason-macdonald-4389,4389,jason macdonald,the athlete,6/3/1975,74.0,185.0,pure fitness,middleweight,"edmonton, alberta",canada,bjj,25,16,41,0.6097560975609756
/fighter/wade-shipp-2304,2304,wade shipp,nightmare,,75.0,240.0,alliance mma,heavyweight,"san diego, california",usa,kickboxing,11,5,16,0.6875
/fighter/tim-lajcik-223,223,tim lajcik,the bohemian,6/21/1965,73.0,225.0,gladiators training academy,heavyweight,"redwood, california",usa,wrestling,7,6,13,0.5384615384615384
/fighter/john-lober-210,210,john lober,the machine,2/26/1968,71.0,182.0,team machine,middleweight,"huntington beach, california",usa,street fighting,5,9,14,0.35714285714285715
/fighter/john-makdessi-37402,37402,john makdessi,the bull,5/3/1985,68.0,155.0,tristar gym,lightweight,"laval, quebec",canada,taekwondo,16,6,22,0.7272727272727273
/fighter/michel-richard-cunha-dos-prazeres-22218,22218,michel richard cunha dos prazeres,trator,7/25/1983,66.0,155.0,coalizao fight team,lightweight,"belem, para",brazil,bjj,26,2,28,0.9285714285714286
/fighter/jon-tuck-45108,45108,jon tuck,super saiyan,8/28/1984,70.0,155.0,mma lab,lightweight,chalan pago,guam,bjj,10,5,15,0.6666666666666666
/fighter/jesse-ronson-56579,56579,jesse ronson,the body snatcher,12/24/1985,69.0,156.0,adrenaline training center,lightweight,"london, ontario",canada,kickboxing,20,8,28,0.7142857142857143
/fighter/tim-sylvia-1061,1061,tim sylvia,the maine-iac,3/5/1974,80.0,265.0,team extreme,heavyweight,"bettendorf, iowa",usa,karate,31,10,41,0.7560975609756098
/fighter/roberto-traven-142,142,roberto traven,spider,9/16/1968,75.0,227.0,alliance team,heavyweight,rio de janeiro,brazil,bjj,6,4,10,0.6
/fighter/dan-christison-2646,2646,dan christison,the sandman,4/26/1972,80.0,270.0,jackson-wink mma,super heavyweight,"albuquerque, new mexico",usa,karate,20,7,27,0.7407407407407407
/fighter/ian-freeman-242,242,ian freeman,the machine,12/31/1970,71.0,205.0,machine mma,light heavyweight,"sunderland, tyne and wear",england,boxing,20,7,27,0.7407407407407407
/fighter/leslie-smith-46542,46542,leslie smith,the peacemaker,8/17/1982,69.0,135.0,cesar gracie fight team,bantamweight,"pleasant hill, california",usa,bjj,10,7,17,0.5882352941176471
/fighter/wes-sims-2713,2713,wes sims,a whole show,10/12/1979,81.0,258.0,hammer house,heavyweight,"lancaster, ohio",usa,shoot wrestling,24,14,38,0.631578947368421
/fighter/ben-nguyen-8183,8183,ben nguyen,10,8/3/1988,64.0,125.0,integrated mma,flyweight,"sioux falls, south dakota",usa,taekwondo,16,8,24,0.6666666666666666
/fighter/josh-bryant-21971,21971,josh bryant,the beast,4/23/1980,72.0,185.0,absolute combat alliance,middleweight,"broken arrow, oklahoma",usa,mma,15,4,19,0.7894736842105263
/fighter/tyron-woodley-42605,42605,tyron woodley,the chosen one,4/17/1982,69.0,170.0,american top team evolution,welterweight,"st. louis, missouri",usa,wrestling,19,3,22,0.8636363636363636
/fighter/matt-riddle-34072,34072,matt riddle,deep waters,1/14/1986,73.0,170.0,throwdown,welterweight,"lehighton, pennsylvania",usa,wrestling,8,3,11,0.7272727272727273
/fighter/lavar-johnson-9511,9511,lavar johnson,big,6/11/1977,75.0,253.0,pro buhawe,heavyweight,"madera, california",usa,mma,18,10,28,0.6428571428571429
/fighter/john-hathaway-16704,16704,john hathaway,the hitman,7/1/1987,74.0,170.0,london shootfighters,welterweight,"brighton, sussex",england,wrestling,17,2,19,0.8947368421052632
/fighter/damarques-johnson-12913,12913,damarques johnson,darkness,6/28/1982,72.0,170.0,elite performance,welterweight,"salt lake city, utah",usa,wrestling,15,15,30,0.5
/fighter/justin-edwards-37452,37452,justin edwards,fast eddy,1/26/1983,70.0,155.0,team jorge gurgel,lightweight,"cincinnati, ohio",usa,wrestling,9,6,15,0.6
/fighter/simeon-thoresen-19977,19977,simeon thoresen,the grin,3/14/1984,73.0,170.0,frontline academy,welterweight,oslo,norway,muay thai,17,6,23,0.7391304347826086
/fighter/tom-watson-15179,15179,tom watson,kong,7/13/1982,73.0,185.0,jackson-wink mma,middleweight,southampton,england,boxing,17,9,26,0.6538461538461539
/fighter/caio-magalhaes-51163,51163,caio magalhaes,hellboy,12/14/1987,73.0,185.0,dragon fight,middleweight,"fortaleza, ceara",brazil,bjj,10,6,16,0.625
/fighter/dan-cramer-42310,42310,dan cramer,cosmo,10/31/1985,73.0,185.0,american top team,middleweight,"bethel, connecticut",usa,bjj,11,4,15,0.7333333333333333
/fighter/gunnar-nelson-25246,25246,gunnar nelson,gunni,7/28/1988,71.0,170.0,mjolnir,welterweight,reykjavik,iceland,karate,17,3,20,0.85
/fighter/eddie-gordon-66410,66410,eddie gordon,truck,7/22/1983,72.0,185.0,serra-longo fight team,middleweight,"freeport, new york",usa,boxing,8,7,15,0.5333333333333333
/fighter/chris-cope-25784,25784,chris cope,c-murder,3/5/1983,72.0,170.0,the arena,welterweight,"san diego, california",usa,taekwondo,8,4,12,0.6666666666666666
/fighter/anthony-torres-1884,1884,anthony torres,the crush,,70.0,171.0,mma development,welterweight,"kailua, hawaii",usa,mma,5,3,8,0.625
/fighter/paul-taylor-6326,6326,paul taylor,relentless,12/15/1979,72.0,155.0,team supreme,lightweight,walsall,england,kickboxing,11,6,17,0.6470588235294118
/fighter/orlando-wiet-31,31,orlando wiet,the gladiator,10/24/1965,70.0,170.0,team wiet,welterweight,nancy,france,mma,1,5,6,0.16666666666666666
/fighter/claudio-henrique-da-silva-25830,25830,claudio henrique da silva,hannibal,9/6/1982,71.0,185.0,london shootfighters,middleweight,"rondonopolis, mato grosso",brazil,bjj,12,1,13,0.9230769230769231
/fighter/samy-schiavo-4038,4038,samy schiavo,the dog,12/24/1975,,135.0,bushido academie,bantamweight,avignon,france,taekwondo,10,6,16,0.625
/fighter/dan-hardy-10629,10629,dan hardy,the outlaw,5/17/1982,72.0,170.0,team rough house,welterweight,"nottingham, east midlands",england,taekwondo,25,10,35,0.7142857142857143
/fighter/rich-crunkilton-1542,1542,rich crunkilton,cleat,11/25/1979,67.0,155.0,american kickboxing academy,lightweight,"fort lauderdale, florida",usa,kickboxing,19,4,23,0.8260869565217391
/fighter/roan-carneiro-2886,2886,roan carneiro,jucao,6/2/1978,71.0,170.0,american top team atlanta,welterweight,rio de janeiro,brazil,bjj,21,12,33,0.6363636363636364
/fighter/kendall-grove-10126,10126,kendall grove,da spyder,12/11/1982,78.0,185.0,straight rootless fight team,middleweight,"maui, hawaii",usa,wrestling,23,18,41,0.5609756097560976
/fighter/gilbert-smith-65128,65128,gilbert smith,midnight magic,,69.0,170.0,team victory,welterweight,"colorado springs, colorado",usa,boxing,13,6,19,0.6842105263157895
/fighter/abner-lloveras-11729,11729,abner lloveras,skullman,9/4/1982,71.0,155.0,gracie barcelona,lightweight,barcelona,spain,muay thai,22,10,32,0.6875
/fighter/lucio-linhares-10543,10543,lucio linhares,spartan,12/8/1973,74.0,185.0,alliance jiu-jitsu,middleweight,"ipatinga, minas gerais",brazil,bjj,19,8,27,0.7037037037037037
/fighter/tomasz-drwal-10047,10047,tomasz drwal,gorilla,1/22/1982,73.0,185.0,alliance mma,middleweight,krakow,poland,boxing,21,5,26,0.8076923076923077
/fighter/nicolas-dalby-63608,63608,nicolas dalby,sharpshooter,11/16/1984,71.0,170.0,rumble sports,welterweight,copenhagen,denmark,karate,16,3,19,0.8421052631578947
/fighter/leon-edwards-62665,62665,leon edwards,rocky,8/25/1991,70.0,170.0,utc birmingham,welterweight,"erdington, west midlands",england,kickboxing,16,3,19,0.8421052631578947
/fighter/junie-allen-browning-28041,28041,junie allen browning,lunatik,5/12/1985,70.0,180.0,legends mma,middleweight,"lexington, kentucky",usa,wrestling,5,6,11,0.45454545454545453
/fighter/yoislandy-izquierdo-64716,64716,yoislandy izquierdo,cuba,1/9/1984,70.0,154.0,young tigers,lightweight,havana,cuba,mma,12,4,16,0.75
/fighter/carlo-prater-6767,6767,carlo prater,neo,6/25/1981,72.0,155.0,prater mma,lightweight,"brasilia, federal district",brazil,wrestling,33,19,52,0.6346153846153846
/fighter/danny-mitchell-40523,40523,danny mitchell,the cheesecake assassin,8/8/1986,74.0,170.0,avt fight team,welterweight,"doncaster, yorkshire",england,mma,20,9,29,0.6896551724137931
/fighter/jimi-manuwa-37528,37528,jimi manuwa,poster boy,2/18/1980,72.0,205.0,keddles gym,light heavyweight,morden,england,boxing,17,5,22,0.7727272727272727
/fighter/jorge-gurgel-4025,4025,jorge gurgel,j.g.,1/25/1977,69.0,154.0,team jorge gurgel,lightweight,"cincinnati, ohio",usa,bjj,14,10,24,0.5833333333333334
/fighter/michael-kuiper-42901,42901,michael kuiper,judo,6/7/1989,72.0,192.0,team topfighter,light heavyweight,tilburg,netherlands,judo,15,5,20,0.75
/fighter/cathal-pendred-64373,64373,cathal pendred,the punisher,9/2/1987,73.0,170.0,sbg ireland,welterweight,"dublin, leinster",ireland,mma,17,4,21,0.8095238095238095
/fighter/chris-gruetzemacher-36924,36924,chris gruetzemacher,gritz,6/16/1986,67.0,145.0,mma lab,featherweight,"glendale, arizona",usa,wrestling,14,3,17,0.8235294117647058
/fighter/stefan-struve-15063,15063,stefan struve,skyscraper,2/18/1988,84.0,265.0,team schrijber,heavyweight,"beverwijk, north holland",netherlands,kickboxing,28,11,39,0.717948717948718
/fighter/pascal-krauss-43439,43439,pascal krauss,panzer,4/19/1987,73.0,170.0,peak mma,welterweight,freiburg,germany,boxing,11,2,13,0.8461538461538461
/fighter/jens-pulver-228,228,jens pulver,little evil,12/6/1974,67.0,135.0,team extreme,bantamweight,"crystal lake, illinois",usa,wrestling,27,19,46,0.5869565217391305
/fighter/nick-ring-6748,6748,nick ring,the promise,2/10/1979,72.0,185.0,champion's creed mma,middleweight,"calgary, alberta",canada,kickboxing,14,4,18,0.7777777777777778
/fighter/papy-abedi-20812,20812,papy abedi,makambo,6/30/1978,71.0,170.0,allstars training center,welterweight,stockholm,sweden,judo,10,4,14,0.7142857142857143
/fighter/mike-pyle-4577,4577,mike pyle,quicksand,9/18/1975,73.0,170.0,syndicate mma,welterweight,"las vegas, nevada",usa,bjj,27,14,41,0.6585365853658537
/fighter/gerald-harris-17903,17903,gerald harris,hurricane,11/19/1979,71.0,170.0,ghost dog,welterweight,"tulsa, oklahoma",usa,wrestling,25,7,32,0.78125
/fighter/jesse-forbes-13453,13453,jesse forbes,kid hercules,10/24/1984,74.0,184.0,power mma team,middleweight,"tempe, arizona",usa,wrestling,15,5,20,0.75
/fighter/brian-ebersole-3015,3015,brian ebersole,bad boy,11/27/1980,72.0,170.0,tiger muay thai,welterweight,"bradley, illinois",usa,wrestling,51,18,69,0.7391304347826086
/fighter/amanda-nunes-31496,31496,amanda nunes,lioness,5/30/1988,65.0,136.0,american top team,bantamweight,"salvador, bahia",brazil,boxing,16,4,20,0.8
/fighter/sheila-gaff-43445,43445,sheila gaff,the german tank,12/29/1989,65.0,115.0,pyranha mma offenbach,strawweight,offenbach,germany,mma,9,7,16,0.5625
/fighter/shayna-baszler-12116,12116,shayna baszler,the queen of spades,8/8/1980,67.0,135.0,csw,bantamweight,"sioux falls, south dakota",usa,muay thai,15,11,26,0.5769230769230769
/fighter/anthony-smith-29470,29470,anthony smith,lionheart,7/26/1988,76.0,185.0,disorderly conduct,middleweight,"omaha, nebraska",usa,mma,31,13,44,0.7045454545454546
/fighter/court-mcgee-34124,34124,court mcgee,the crusher,12/12/1984,71.0,170.0,the pit elevated fight team,welterweight,"layton, utah",usa,wrestling,19,7,26,0.7307692307692307
/fighter/keith-wisniewski-2095,2095,keith wisniewski,the polish connection,10/25/1981,71.0,170.0,duneland vale tudo,welterweight,"portage, indiana",usa,vale tudo,28,15,43,0.6511627906976745
