fighter_1,fighter_2,age_1,age_2,height_1,height_2,gym_score_1,gym_score_2,country_score_1,country_score_2,style_score_1,style_score_2,win_rate_1,win_rate_2,total_fights_1,total_fights_2,result
ross pearson,andre winner,25.0,28,68.0,71.0,0.7052038054769673,0.6817310089561399,0.7161993241395903,0.7161993241395903,0.6862989651458709,0.7292438179428982,0.5714285714285714,0.6470588235294118,35,34,1
vagner rocha,cody mckenzie,29.0,24,71.0,72.0,0.7785257209340979,0.5933405357489127,0.847999030848203,1.274193758222465,0.8781995850704947,0.900732763604033,0.7777777777777778,0.5925925925925926,18,27,1
drew fickett,karo parisyan,27.0,24,70.0,70.0,0.6674146098229867,0.0,1.274193758222465,1.274193758222465,0.9340826698197278,0.7479316717432264,0.6666666666666666,0.6666666666666666,63,36,-1
rob macdonald,eric schafer,,29,75.0,75.0,0.5563034987118757,0.6371115795199565,0.7306421727422159,1.274193758222465,0.9340826698197278,0.8781995850704947,0.5555555555555556,0.6363636363636364,9,22,-1
robbie peralta,thiago tavares,28.0,30,68.0,67.0,0.7194446042613581,0.7798512767575119,1.274193758222465,0.847999030848203,0.6862989651458709,0.8781995850704947,0.6785714285714286,0.6875,28,32,-1
jake o'brien,kristof midoux,22.0,0,75.0,73.0,0.6260686957022036,0.3757479431563201,1.274193758222465,0.6501953683407987,0.9340826698197278,0.7274917254889377,0.7894736842105263,0.375,19,16,1
cezar ferreira,c.b. dollaway,29.0,31,73.0,74.0,0.7263644380937496,0.726447723306362,0.847999030848203,1.274193758222465,0.8781995850704947,0.9340826698197278,0.65,0.6538461538461539,20,26,-1
dave strasser,karo parisyan,34.0,21,70.0,70.0,0.6638335486503025,0.0,1.274193758222465,1.274193758222465,0.9340826698197278,0.7479316717432264,0.7575757575757576,0.6666666666666666,33,36,-1
antonio rodrigo nogueira,fabricio werdum,37.0,36,75.0,76.0,0.757723951441229,0.7426834270272878,0.847999030848203,0.847999030848203,0.7479316717432264,0.8781995850704947,0.7727272727272727,0.7419354838709677,44,31,-1
jussier da silva,joseph benavidez,28.0,29,65.0,64.0,0.8155627579711349,0.748812936370682,0.847999030848203,1.274193758222465,0.8781995850704947,0.9340826698197278,0.8148148148148148,0.8387096774193549,27,31,-1
raphael assuncao,bryan caraway,32.0,30,65.0,69.0,0.783314068130822,0.7244721593929946,0.847999030848203,1.274193758222465,0.8781995850704947,0.9340826698197278,0.84375,0.7,32,30,1
sergio moraes,neil magny,31.0,26,72.0,75.0,0.7714164834583682,0.6629740350259696,0.847999030848203,1.274193758222465,0.8781995850704947,0.8781995850704947,0.8235294117647058,0.75,17,28,1
pat barry,soa palelei,34.0,36,71.0,76.0,0.7422438294689604,0.7529917726252805,1.274193758222465,0.6651394139302744,0.7468919244703861,0.9340826698197278,0.5333333333333333,0.8148148148148148,15,27,-1
ali bagautinov,marcos vinicius borges pancini,28.0,34,64.0,69.0,0.7674533331211508,0.6330748336810612,0.8398920709044124,0.847999030848203,0.766074358823491,0.900732763604033,0.75,0.6857142857142857,24,35,1
wilson gouveia,ryan jensen,30.0,31,74.0,70.0,0.7357881938413439,0.732425597049973,1.274193758222465,1.274193758222465,0.8781995850704947,0.900732763604033,0.6363636363636364,0.7241379310344828,22,29,1
tiequan zhang,issei tamura,34.0,28,69.0,65.0,0.7764958863126402,0.6681625529793068,0.7238997655123376,0.6958320965812744,0.9340826698197278,0.6308537060836666,0.7894736842105263,0.5714285714285714,19,21,-1
sarah kaufman,jessica eye,28.0,27,65.0,66.0,0.8340812764896535,0.7262921702161161,0.7306421727422159,1.274193758222465,0.900732763604033,0.7274917254889377,0.8333333333333334,0.7,24,20,0
max holloway,charles oliveira,24.0,26,71.0,71.0,0.839333724150478,0.719224961544432,1.274193758222465,0.847999030848203,0.7468919244703861,0.8781995850704947,0.8695652173913043,0.7575757575757576,23,33,1
keith jardine,houston alexander,32.0,35,74.0,72.0,0.732425597049973,0.6629740350259696,1.274193758222465,1.274193758222465,0.9340826698197278,0.9340826698197278,0.6071428571428571,0.5151515151515151,28,33,-1
kailin curran,alex chambers,24.0,37,63.0,63.0,0.6701461225532226,0.5007479431563201,1.274193758222465,0.6651394139302744,0.9340826698197278,0.7440580190442426,0.4,0.5,10,10,-1
travis lutter,anderson silva,34.0,32,74.0,74.0,0.6681625529793068,0.757723951441229,1.274193758222465,0.847999030848203,0.7461020623994898,0.7461020623994898,0.625,0.8095238095238095,16,42,-1
keith jardine,matt hamill,35.0,34,74.0,74.0,0.732425597049973,0.0,1.274193758222465,1.274193758222465,0.9340826698197278,0.9340826698197278,0.6071428571428571,0.6190476190476191,28,21,-1
carlos newton,matt hughes,25.0,28,69.0,69.0,0.5340812764896534,0.7506553240271496,0.7306421727422159,1.274193758222465,0.8781995850704947,0.9340826698197278,0.5333333333333333,0.8333333333333334,30,54,-1
keith jardine,wanderlei silva,33.0,32,74.0,70.0,0.732425597049973,0.7583109215614507,1.274193758222465,0.847999030848203,0.9340826698197278,0.6457304203132154,0.6071428571428571,0.7142857142857143,28,49,-1
wes sims,frank mir,25.0,25,81.0,75.0,0.6218090468602647,0.6224969940259224,1.274193758222465,1.274193758222465,0.6308537060836666,0.7440580190442426,0.631578947368421,0.5806451612903226,38,31,-1
andy ogle,akira corassani,23.0,30,69.0,68.0,0.7598372767572104,0.7084598237200639,0.7161993241395903,0.7296460731164326,0.900732763604033,0.6862989651458709,0.6,0.6666666666666666,15,18,-1
alexis davis,liz carmouche,29.0,29,65.0,66.0,0.6976502119172276,0.5924049772217311,0.7306421727422159,1.274193758222465,0.7289114492815056,0.900732763604033,0.7037037037037037,0.6666666666666666,27,18,1
andrei arlovski,stipe miocic,37.0,34,76.0,76.0,0.732425597049973,0.7262921702161161,0.6848785266126785,1.274193758222465,0.766074358823491,0.9340826698197278,0.6136363636363636,0.8571428571428571,44,21,-1
jeremy stephens,melvin guillard,24.0,27,69.0,69.0,0.7052038054769673,0.7357881938413439,1.274193758222465,1.274193758222465,0.900732763604033,0.9340826698197278,0.6511627906976745,0.6037735849056604,43,53,-1
marvin eastman,vitor belfort,32.0,26,69.0,72.0,0.5729244577412116,0.7263644380937496,1.274193758222465,0.847999030848203,0.9340826698197278,0.7274917254889377,0.5454545454545454,0.65,33,40,-1
leandro silva,charlie brenneman,29.0,33,70.0,70.0,0.7593686328114925,0.7143650415901726,0.847999030848203,1.274193758222465,0.7461020623994898,0.9340826698197278,0.7586206896551724,0.7037037037037037,29,27,1
cole miller,max holloway,31.0,24,73.0,71.0,0.7357881938413439,0.839333724150478,1.274193758222465,1.274193758222465,0.7274917254889377,0.7468919244703861,0.65625,0.8695652173913043,32,23,-1
tim elliott,louis gaudinot,27.0,29,67.0,63.0,0.7522438294689604,0.7671805759966543,1.274193758222465,1.274193758222465,0.9340826698197278,0.7440580190442426,0.6521739130434783,0.6666666666666666,23,12,1
sara mcmann,amanda nunes,35.0,27,65.0,65.0,0.6882479431563201,0.7357881938413439,1.274193758222465,0.847999030848203,0.9340826698197278,0.7274917254889377,0.6875,0.8,16,20,-1
matt wiman,jim miller,25.0,25,70.0,68.0,0.7042904739239818,0.6879581151832461,1.274193758222465,1.274193758222465,0.900732763604033,0.9340826698197278,0.6956521739130435,0.6904761904761905,23,42,-1
mike king,cathal pendred,31.0,27,75.0,73.0,0.8340812764896535,0.7219215339634187,1.274193758222465,0.6905450194309434,0.900732763604033,0.900732763604033,0.8333333333333334,0.8095238095238095,6,21,-1
dan henderson,tim boetsch,45.0,34,73.0,71.0,0.6741460982298678,0.6604716775702262,1.274193758222465,1.274193758222465,0.9340826698197278,0.9340826698197278,0.6808510638297872,0.6363636363636364,47,33,1
jason lambert,luiz cane,31.0,27,70.0,74.0,0.7052038054769673,0.725633817347123,1.274193758222465,0.847999030848203,0.900732763604033,0.8781995850704947,0.6666666666666666,0.7083333333333334,39,24,-1
jerry bohlander,scott ferrozzo,22.0,31,71.0,71.0,0.5841829705152934,0.0,1.274193758222465,1.274193758222465,0.9340826698197278,0.9340826698197278,0.7333333333333333,0.6666666666666666,15,6,1
rob kimmons,jorge rivera,28.0,37,70.0,73.0,0.736042060803379,0.6904031155701132,1.274193758222465,1.274193758222465,0.7289114492815056,0.6457304203132154,0.7352941176470589,0.6896551724137931,34,29,-1
kalib starnes,chris leben,32.0,27,75.0,71.0,0.6078908002991772,0.7052038054769673,0.7306421727422159,1.274193758222465,0.8781995850704947,0.9340826698197278,0.6071428571428571,0.6666666666666666,28,33,1
matt serra,yves edwards,27.0,25,66.0,70.0,0.6831488995812697,0.7357881938413439,1.274193758222465,1.274193758222465,0.8781995850704947,0.6511695137976347,0.6111111111111112,0.65625,18,64,1
gabriel benitez,clay collard,27.0,22,68.0,71.0,0.6844077018288203,0.6642335429420945,0.7106872991580443,1.274193758222465,0.7468919244703861,0.900732763604033,0.7777777777777778,0.6666666666666666,27,24,1
yoshihiro akiyama,vitor belfort,36.0,34,70.0,72.0,0.732425597049973,0.7263644380937496,0.6958320965812744,0.847999030848203,0.7479316717432264,0.7274917254889377,0.7,0.65,20,40,-1
travis browne,andrei arlovski,33.0,36,79.0,76.0,0.7207479431563201,0.732425597049973,1.274193758222465,0.6848785266126785,0.8781995850704947,0.766074358823491,0.72,0.6136363636363636,25,44,-1
kevin jackson,jerry bohlander,,24,70.0,71.0,0.0,0.5841829705152934,1.274193758222465,1.274193758222465,0.9340826698197278,0.9340826698197278,0.6666666666666666,0.7333333333333333,6,15,-1
drew mcfedries,alessio sakara,28.0,25,72.0,73.0,0.6323268905247411,0.7357881938413439,1.274193758222465,0.654395447305006,0.900732763604033,0.7274917254889377,0.631578947368421,0.6060606060606061,19,33,1
paulo thiago,michel richard cunha dos prazeres,32.0,30,71.0,66.0,0.7660347977488137,0.8764958863126402,0.847999030848203,0.847999030848203,0.7479316717432264,0.8781995850704947,0.6428571428571429,0.9285714285714286,28,28,1
leandro issa,russell doane,31.0,28,66.0,66.0,0.7081261824101369,0.6991703049172914,0.847999030848203,1.274193758222465,0.8781995850704947,0.900732763604033,0.6956521739130435,0.6521739130434783,23,23,-1
alexander gustafsson,james te huna,24.0,30,76.0,73.0,0.763300118223273,0.6407479431563201,0.7296460731164326,0.6651394139302744,0.7274917254889377,0.900732763604033,0.8181818181818182,0.64,22,25,1
melton bowen,steve jennum,25.0,0,72.0,70.0,0.0,0.0,1.274193758222465,1.274193758222465,0.7274917254889377,0.5613140604467806,0.0,0.4,1,5,-1
anderson silva,chael sonnen,35.0,33,74.0,73.0,0.757723951441229,0.6741460982298678,0.847999030848203,1.274193758222465,0.7461020623994898,0.9340826698197278,0.8095238095238095,0.6521739130434783,42,46,1
pat healy,khabib nurmagomedov,30.0,25,69.0,70.0,0.6295165567416877,0.9787686135853675,1.274193758222465,0.8398920709044124,0.900732763604033,0.766074358823491,0.5862068965517241,1.0,58,27,-1
hector urbina,edgar garcia,27.0,30,72.0,70.0,0.7357881938413439,0.737590048419478,1.274193758222465,1.274193758222465,0.900732763604033,0.9340826698197278,0.6071428571428571,0.7368421052631579,28,19,1
zak cummings,yan cabral,30.0,31,72.0,72.0,0.7522438294689604,0.785262088888584,1.274193758222465,0.847999030848203,0.9340826698197278,0.8781995850704947,0.7857142857142857,0.8125,28,16,1
melvin guillard,gabe ruediger,23.0,29,69.0,70.0,0.7357881938413439,0.6681625529793068,1.274193758222465,1.274193758222465,0.9340826698197278,0.6511695137976347,0.6037735849056604,0.6923076923076923,53,26,1
rashad evans,antonio rogerio nogueira,34.0,37,71.0,74.0,0.7263644380937496,0.757723951441229,1.274193758222465,0.847999030848203,0.9340826698197278,0.7479316717432264,0.7037037037037037,0.7419354838709677,27,31,-1
norman parke,kazuki tokudome,27.0,26,71.0,71.0,0.8071995560595459,0.643605086013463,0.6905450194309434,0.6958320965812744,0.7479316717432264,0.7479316717432264,0.8064516129032258,0.6428571428571429,31,28,1
kurt pellegrino,joe stevenson,28.0,25,68.0,67.0,0.7225039677472317,0.6742173309114221,1.274193758222465,1.274193758222465,0.9340826698197278,0.9340826698197278,0.6956521739130435,0.6734693877551021,23,49,-1
royce gracie,patrick smith,28.0,31,72.0,74.0,0.7264958863126402,0.0,0.847999030848203,1.274193758222465,0.8781995850704947,0.6862989651458709,0.8823529411764706,0.5405405405405406,17,37,1
alvin robinson,kenny florian,25.0,31,69.0,70.0,0.6629740350259696,0.70074794315632,1.274193758222465,1.274193758222465,0.8781995850704947,0.8781995850704947,0.625,0.7,24,20,-1
elias theodorou,sheldon westcott,26.0,30,73.0,73.0,0.8896368320452089,0.6600324716784939,0.7306421727422159,0.7306421727422159,0.900732763604033,0.900732763604033,0.8888888888888888,0.75,18,12,1
jim miller,gray maynard,26.0,30,68.0,68.0,0.6879581151832461,0.7161473349170837,1.274193758222465,1.274193758222465,0.9340826698197278,0.9340826698197278,0.6904761904761905,0.65,42,20,-1
renato sobral,david heath,32.0,31,72.0,71.0,0.7715812764896535,0.7514958863126402,0.847999030848203,1.274193758222465,0.9340826698197278,0.900732763604033,0.7708333333333334,0.72,48,25,1
jerry bohlander,rainy martinez,,0,71.0,72.0,0.5841829705152934,0.0,1.274193758222465,1.274193758222465,0.9340826698197278,0.9340826698197278,0.7333333333333333,0.0,15,2,1
cung le,wanderlei silva,39.0,35,70.0,70.0,0.7507479431563201,0.7583109215614507,1.274193758222465,0.847999030848203,0.6862989651458709,0.6457304203132154,0.75,0.7142857142857143,12,49,-1
rafael natal,tor troeng,31.0,30,72.0,74.0,0.7084598237200639,0.7120222021021139,0.847999030848203,0.7296460731164326,0.8781995850704947,0.8781995850704947,0.7,0.6956521739130435,30,23,1
uriah hall,kelvin gastelum,29.0,22,72.0,69.0,0.7671805759966543,0.8340812764896535,1.274193758222465,1.274193758222465,0.7440580190442426,0.9340826698197278,0.5909090909090909,0.8333333333333334,22,18,-1
david kaplan,george roop,,28,66.0,73.0,0.6078776322858618,0.6503919776171085,1.274193758222465,1.274193758222465,0.900732763604033,0.6862989651458709,0.42857142857142855,0.5357142857142857,7,28,-1
yves edwards,sam stout,35.0,27,70.0,69.0,0.7357881938413439,0.6078776322858618,1.274193758222465,0.7306421727422159,0.6511695137976347,0.7468919244703861,0.65625,0.625,64,32,-1
elizeu zaleski dos santos,nicolas dalby,,31,71.0,71.0,0.7434203000571957,0.7956135333714637,0.847999030848203,0.7839429184673841,0.7712018599009401,0.7440580190442426,0.8,0.8421052631578947,25,19,-1
chris camozzi,dongi yang,24.0,26,75.0,71.0,0.6948292196459736,0.6897438294689604,1.274193758222465,0.7247327880848613,0.9340826698197278,0.7479316717432264,0.6486486486486487,0.8125,37,16,1
jorge masvidal,michael chiesa,29.0,26,71.0,73.0,0.7357881938413439,0.6746335636700567,1.274193758222465,1.274193758222465,0.6457304203132154,0.9340826698197278,0.7111111111111111,0.7777777777777778,45,18,1
tim gorman,thomas almeida,31.0,23,64.0,67.0,0.6930556354640124,0.7807695504030583,1.274193758222465,0.847999030848203,0.900732763604033,0.7461020623994898,0.6923076923076923,0.875,13,24,-1
lisa ellis,bec rawlings,33.0,26,64.0,66.0,0.577671020079397,0.46741460982298677,1.274193758222465,0.6651394139302744,0.9340826698197278,0.900732763604033,0.5769230769230769,0.4666666666666667,26,15,-1
iuri alcantara,jimmie rivera,36.0,27,69.0,64.0,0.7243874525777004,0.7671805759966543,0.847999030848203,1.274193758222465,0.8781995850704947,0.9340826698197278,0.7777777777777778,0.9166666666666666,45,24,-1
ryan bader,ovince st. preux,31.0,31,74.0,75.0,0.726447723306362,0.6578908002991772,1.274193758222465,1.274193758222465,0.9340826698197278,0.9340826698197278,0.8387096774193549,0.6571428571428571,31,35,1
nolan ticman,zhikui yao,27.0,24,66.0,67.0,0.7405818210447584,0.0,1.274193758222465,0.7238997655123376,0.900732763604033,0.9340826698197278,0.5714285714285714,0.3333333333333333,7,6,-1
joshua burkman,chad reiner,,0,70.0,72.0,0.6642335429420945,0.7073782392538167,1.274193758222465,1.274193758222465,0.9340826698197278,0.900732763604033,0.6222222222222222,0.6470588235294118,45,51,1
travis fulton,david dodd,,0,72.0,74.0,0.8254232678316448,0.667397764256403,1.274193758222465,1.274193758222465,0.9340826698197278,0.900732763604033,0.8246753246753247,0.3636363636363637,308,11,1
stipe miocic,roy nelson,31.0,37,76.0,72.0,0.7262921702161161,0.5904915328999099,1.274193758222465,1.274193758222465,0.9340826698197278,0.9340826698197278,0.8571428571428571,0.5897435897435898,21,39,1
randy couture,steven graham,,0,73.0,73.0,0.7244721593929946,0.0,1.274193758222465,1.274193758222465,0.9340826698197278,0.7440580190442426,0.6333333333333333,0.6666666666666666,30,3,1
renee forte,terry etim,26.0,27,68.0,73.0,0.6674146098229867,0.7598372767572104,0.847999030848203,0.7161993241395903,0.8781995850704947,0.900732763604033,0.6666666666666666,0.7619047619047619,12,21,1
james wilks,matt brown,31.0,28,73.0,72.0,0.6371115795199565,0.6142437564988963,0.7161993241395903,1.274193758222465,0.6862989651458709,0.6457304203132154,0.6363636363636364,0.5675675675675675,11,37,-1
rafael natal,ed herman,32.0,34,72.0,74.0,0.7084598237200639,0.6223695647779417,0.847999030848203,1.274193758222465,0.8781995850704947,0.9340826698197278,0.7,0.6216216216216216,30,37,-1
paul kelly,donald cerrone,27.0,28,69.0,71.0,0.7598372767572104,0.732425597049973,0.7161993241395903,1.274193758222465,0.900732763604033,0.7468919244703861,0.7368421052631579,0.7555555555555555,19,45,-1
drew fickett,josh koscheck,26.0,28,70.0,70.0,0.6674146098229867,0.6889958863126402,1.274193758222465,1.274193758222465,0.9340826698197278,0.9340826698197278,0.6666666666666666,0.6071428571428571,63,28,1
ivan salaverry,terry martin,36.0,27,72.0,67.0,0.6094435953302332,0.6339745187912726,1.274193758222465,1.274193758222465,0.9340826698197278,0.9340826698197278,0.6086956521739131,0.6764705882352942,23,34,-1
ed herman,chris price,,0,74.0,74.0,0.6223695647779417,0.8268348996780592,1.274193758222465,1.274193758222465,0.9340826698197278,0.8781995850704947,0.6216216216216216,0.8260869565217391,37,23,1
ross pearson,cole miller,26.0,26,68.0,73.0,0.7052038054769673,0.7357881938413439,0.7161993241395903,1.274193758222465,0.6862989651458709,0.7274917254889377,0.5714285714285714,0.65625,35,32,-1
chris cariaso,michael mcdonald,30.0,20,63.0,68.0,0.6807479431563201,0.8268348996780592,1.274193758222465,1.274193758222465,0.8781995850704947,0.7468919244703861,0.68,0.8260869565217391,25,23,-1
chris wade,mehdi baghdad,29.0,31,69.0,73.0,0.737590048419478,0.7391258546040642,1.274193758222465,0.6501953683407987,0.9340826698197278,0.7461020623994898,0.7368421052631579,0.6470588235294118,19,17,1
tom deblass,riki fukuda,,31,,72.0,0.0,0.668910496135627,0.0,0.6958320965812744,0.8781995850704947,0.9340826698197278,0.8181818181818182,0.7272727272727273,11,33,-1
danny martinez,scott jorgensen,29.0,32,65.0,65.0,0.7052038054769673,0.5264958863126402,1.274193758222465,1.274193758222465,0.9340826698197278,0.9340826698197278,0.7,0.5555555555555556,30,27,-1
tim boetsch,ed herman,35.0,36,71.0,74.0,0.6604716775702262,0.6223695647779417,1.274193758222465,1.274193758222465,0.9340826698197278,0.9340826698197278,0.6363636363636364,0.6216216216216216,33,37,-1
jason lambert,terry martin,29.0,26,70.0,67.0,0.7052038054769673,0.6339745187912726,1.274193758222465,1.274193758222465,0.900732763604033,0.9340826698197278,0.6666666666666666,0.6764705882352942,39,34,1
roan carneiro,jon fitch,29.0,29,71.0,72.0,0.6430053202749043,0.7161473349170837,0.847999030848203,1.274193758222465,0.8781995850704947,0.9340826698197278,0.6363636363636364,0.8157894736842105,33,38,-1
henry martinez,bernardo magalhaes,29.0,31,67.0,69.0,0.6604716775702262,0.7105771628022938,1.274193758222465,0.847999030848203,0.900732763604033,0.900732763604033,0.6923076923076923,0.7647058823529411,13,17,1
vladimir matyushenko,alexander gustafsson,40.0,24,73.0,76.0,0.7721765145848916,0.763300118223273,0.6848785266126785,0.7296460731164326,0.9340826698197278,0.7274917254889377,0.7714285714285715,0.8181818181818182,35,22,-1
nik lentz,robert emerson,26.0,29,68.0,70.0,0.7357881938413439,0.6741305160807778,1.274193758222465,1.274193758222465,0.9340826698197278,0.7440580190442426,0.7631578947368421,0.6129032258064516,38,31,1
max holloway,conor mcgregor,22.0,25,71.0,68.0,0.839333724150478,0.7219215339634187,1.274193758222465,0.6905450194309434,0.7468919244703861,0.7274917254889377,0.8695652173913043,0.84,23,25,-1
jason macdonald,rich franklin,32.0,33,74.0,73.0,0.6105040407172957,0.7095609026396921,0.7306421727422159,1.274193758222465,0.8781995850704947,0.7440580190442426,0.6097560975609756,0.8055555555555556,41,36,-1
john hathaway,tom egan,,0,74.0,71.0,0.7743991633626994,0.5840812764896535,0.7161993241395903,0.6905450194309434,0.9340826698197278,0.900732763604033,0.8947368421052632,0.5833333333333334,19,12,1
ed herman,david loiseau,29.0,30,74.0,72.0,0.6223695647779417,0.7516312898150775,1.274193758222465,0.7306421727422159,0.9340826698197278,0.900732763604033,0.6216216216216216,0.6764705882352942,37,34,1
michael kuiper,bradley scott,24.0,24,72.0,73.0,0.7507479431563201,0.6478067666857319,0.7460416873660454,0.7161993241395903,0.7479316717432264,0.900732763604033,0.75,0.6470588235294118,20,17,-1
aaron riley,jorge gurgel,28.0,31,69.0,69.0,0.732425597049973,0.6142437564988963,1.274193758222465,1.274193758222465,0.9340826698197278,0.8781995850704947,0.6818181818181818,0.5833333333333334,44,24,1
tim boetsch,thales leites,34.0,34,71.0,73.0,0.6604716775702262,0.785262088888584,1.274193758222465,0.847999030848203,0.9340826698197278,0.8781995850704947,0.6363636363636364,0.7567567567567568,33,37,-1
erik koch,dustin poirier,25.0,24,70.0,69.0,0.7195520012273939,0.7357881938413439,1.274193758222465,1.274193758222465,0.6862989651458709,0.9340826698197278,0.7142857142857143,0.8275862068965517,21,29,-1
erik koch,rafaello oliveira,26.0,32,70.0,68.0,0.7195520012273939,0.7143650415901726,1.274193758222465,1.274193758222465,0.6862989651458709,0.8781995850704947,0.7142857142857143,0.68,21,25,1
rick story,mike pyle,29.0,38,70.0,73.0,0.7014824401435379,0.6401976238650484,1.274193758222465,1.274193758222465,0.9340826698197278,0.8781995850704947,0.6774193548387096,0.6585365853658537,31,41,-1
mark kerr,dan bobish,29.0,27,75.0,73.0,0.577671020079397,0.7262921702161161,1.274193758222465,1.274193758222465,0.9340826698197278,0.9340826698197278,0.5769230769230769,0.6538461538461539,26,26,1
dustin pague,kyoji horiguchi,26.0,23,69.0,65.0,0.5224870735911027,0.7357881938413439,1.274193758222465,0.6958320965812744,0.7274917254889377,0.7440580190442426,0.5217391304347826,0.925925925925926,23,27,-1
martin kampmann,jake ellenberger,30.0,27,72.0,69.0,0.7244721593929946,0.6701461225532226,0.7839429184673841,1.274193758222465,0.7461020623994898,0.9340826698197278,0.7407407407407407,0.6739130434782609,27,46,1
kenny florian,dokonjonosuke mishima,31.0,35,70.0,67.0,0.70074794315632,0.7295165567416877,1.274193758222465,0.6958320965812744,0.8781995850704947,0.6308537060836666,0.7,0.75,20,28,1
kiichi kunimoto,richard walsh,33.0,26,70.0,72.0,0.7295165567416877,0.643605086013463,0.6958320965812744,0.6651394139302744,0.900732763604033,0.7461020623994898,0.7407407407407407,0.6428571428571429,27,14,1
gilbert yvel,ben rothwell,34.0,29,74.0,76.0,0.7179137967604013,0.783356638808494,0.7460416873660454,1.274193758222465,0.7468919244703861,0.7468919244703861,0.7142857142857143,0.7826086956521741,56,46,-1
brendan schaub,mirko filipovic,28.0,37,76.0,74.0,0.6701461225532226,0.7715812764896535,1.274193758222465,0.7188154935148506,0.7274917254889377,0.6862989651458709,0.6666666666666666,0.7708333333333334,15,48,1
forrest griffin,rich franklin,32.0,37,75.0,73.0,0.7244721593929946,0.7095609026396921,1.274193758222465,1.274193758222465,0.900732763604033,0.7440580190442426,0.7307692307692307,0.8055555555555556,26,36,1
gabriel gonzaga,shawn jordan,34.0,29,74.0,72.0,0.6056921053310294,0.7357881938413439,0.847999030848203,1.274193758222465,0.7479316717432264,0.9340826698197278,0.5862068965517241,0.6785714285714286,29,28,1
kenny robertson,brock jardine,29.0,28,70.0,71.0,0.7507479431563201,0.6642335429420945,1.274193758222465,1.274193758222465,0.9340826698197278,0.900732763604033,0.75,0.6666666666666666,20,18,1
evan dunham,rafael dos anjos,32.0,29,70.0,69.0,0.7244721593929946,0.7081261824101369,1.274193758222465,0.847999030848203,0.9340826698197278,0.8781995850704947,0.6923076923076923,0.7179487179487181,26,39,-1
zubaira tukhugov,douglas silva de andrade,23.0,29,68.0,67.0,0.700473697332336,0.7872101720269259,0.8398920709044124,0.847999030848203,0.766074358823491,0.7274917254889377,0.8181818181818182,0.925925925925926,22,27,1
nate marquardt,anderson silva,28.0,32,72.0,74.0,0.6488960913044682,0.757723951441229,1.274193758222465,0.847999030848203,0.8781995850704947,0.7461020623994898,0.6481481481481481,0.8095238095238095,54,42,-1
kamal shalorus,jim miller,34.0,28,68.0,68.0,0.643605086013463,0.6879581151832461,0.6591441913656724,1.274193758222465,0.9340826698197278,0.9340826698197278,0.6428571428571429,0.6904761904761905,14,42,-1
randy couture,vitor belfort,34.0,20,73.0,72.0,0.7244721593929946,0.7263644380937496,1.274193758222465,0.847999030848203,0.9340826698197278,0.7274917254889377,0.6333333333333333,0.65,30,40,1
don frye,mark hall,,0,73.0,72.0,0.6904031155701132,0.0,1.274193758222465,1.274193758222465,0.9340826698197278,0.7468919244703861,0.6896551724137931,0.4545454545454545,29,11,1
amir sadollah,c.b. dollaway,28.0,25,71.0,74.0,0.6401976238650484,0.726447723306362,1.274193758222465,1.274193758222465,0.900732763604033,0.9340826698197278,0.5454545454545454,0.6538461538461539,11,26,1
seth petruzelli,ricardo romero,31.0,32,72.0,72.0,0.6168805016972556,0.7143650415901726,1.274193758222465,1.274193758222465,0.9340826698197278,0.9340826698197278,0.6363636363636364,0.7857142857142857,22,14,-1
ansar chalangov,josh koscheck,,29,69.0,70.0,0.737590048419478,0.6889958863126402,0.8398920709044124,1.274193758222465,0.900732763604033,0.9340826698197278,0.7368421052631579,0.6071428571428571,19,28,-1
sara mcmann,sheila gaff,33.0,24,65.0,65.0,0.6882479431563201,0.5632479431563201,1.274193758222465,0.7148740185764869,0.9340826698197278,0.900732763604033,0.6875,0.5625,16,16,1
lisa ellis,felice herrig,32.0,30,64.0,64.0,0.577671020079397,0.6672783566123393,1.274193758222465,1.274193758222465,0.9340826698197278,0.7468919244703861,0.5769230769230769,0.6363636363636364,26,22,-1
jason lambert,wilson gouveia,31.0,30,70.0,74.0,0.7052038054769673,0.7357881938413439,1.274193758222465,1.274193758222465,0.900732763604033,0.8781995850704947,0.6666666666666666,0.6363636363636364,39,22,-1
anthony torres,pat healy,,23,70.0,69.0,0.68720229894107,0.6295165567416877,1.274193758222465,1.274193758222465,0.900732763604033,0.900732763604033,0.625,0.5862068965517241,8,58,1
mike massenzio,karlos vemola,30.0,27,74.0,72.0,0.6978960033820039,0.7743991633626994,1.274193758222465,0.7839429184673841,0.7289114492815056,0.9340826698197278,0.5909090909090909,0.8214285714285714,22,28,-1
cezar ferreira,jorge masvidal,30.0,31,73.0,71.0,0.7263644380937496,0.7357881938413439,0.847999030848203,1.274193758222465,0.8781995850704947,0.6457304203132154,0.65,0.7111111111111111,20,45,-1
joseph benavidez,tim elliott,30.0,28,64.0,67.0,0.748812936370682,0.7522438294689604,1.274193758222465,1.274193758222465,0.9340826698197278,0.9340826698197278,0.8387096774193549,0.6521739130434783,31,23,1
cortney casey,seo hee ham,28.0,28,62.0,62.0,0.5721765145848915,0.7150336574420344,1.274193758222465,0.7247327880848613,0.900732763604033,0.7468919244703861,0.5714285714285714,0.7142857142857143,14,28,-1
