pageurl,eid,mid,event_name,event_org,event_date,event_place,f1pageurl,f2pageurl,f1name,f2name,f1result,f2result,f1fid,f2fid,method,method_d,ref,round,time
/events/ufc-the-ultimate-fighter-11-finale-12897,12897,9,ufc - the ultimate fighter 11 finale,ultimate fighting championship,6/19/2010,"palms casino resort, las vegas, nevada, united states",/fighter/keith-jardine-2638,/fighter/matt-hamill-16695,keith jardine,matt hamill,loss,win,2638,16695,decision,majority,herb dean,3,5:00
/events/ufc-34-high-voltage-540,540,6,ufc 34 - high voltage,ultimate fighting championship,11/2/2001,"mgm grand garden arena, las vegas, nevada, united states",/fighter/carlos-newton-7,/fighter/matt-hughes-232,carlos newton,matt hughes,loss,win,7,232,ko,slam,,2,1:27
/events/ufc-84-ill-will-6394,6394,10,ufc 84 - ill will,ultimate fighting championship,5/24/2008,"mgm grand garden arena, las vegas, nevada, united states",/fighter/keith-jardine-2638,/fighter/wanderlei-silva-209,keith jardine,wanderlei silva,loss,win,2638,209,ko,punches,steve mazzagatti,1,0:36
/events/ufc-46-supernatural-1943,1943,5,ufc 46 - supernatural,ultimate fighting championship,1/31/2004,"mandalay bay events center, las vegas, nevada, united states",/fighter/wes-sims-2713,/fighter/frank-mir-2329,wes sims,frank mir,loss,win,2713,2329,ko,punches,,2,4:21
/events/ufc-on-fuel-tv-5-struve-vs-miocic-22725,22725,4,ufc on fuel tv 5 - struve vs. miocic,ultimate fighting championship,9/29/2012,"capital fm arena, nottingham, england, england",/fighter/andy-ogle-42659,/fighter/akira-corassani-22641,andy ogle,akira corassani,loss,win,42659,22641,decision,split,marc goddard,3,5:00
/events/ufc-fight-night-31-fight-for-the-troops-3-32077,32077,12,ufc fight night 31 - fight for the troops 3,ultimate fighting championship,11/6/2013,"fort campbell, hopkinsville, kentucky, united states",/fighter/alexis-davis-22071,/fighter/liz-carmouche-67007,alexis davis,liz carmouche,win,loss,22071,67007,decision,unanimous,gary copeland,3,5:00
/events/ufc-195-lawler-vs-condit-47465,47465,11,ufc 195 - lawler vs. condit,ultimate fighting championship,1/2/2016,"mgm grand garden arena, las vegas, nevada, united states",/fighter/andrei-arlovski-270,/fighter/stipe-miocic-39537,andrei arlovski,stipe miocic,loss,win,270,39537,tko,punches,herb dean,1,0:54
/events/ufc-119-mir-vs-cro-cop-13732,13732,7,ufc 119 - mir vs. cro cop,ultimate fighting championship,9/25/2010,"conseco fieldhouse, indianapolis, indiana, united states",/fighter/jeremy-stephens-12179,/fighter/melvin-guillard-7431,jeremy stephens,melvin guillard,loss,win,12179,7431,decision,split,josh rosenthal,3,5:00
/events/ufc-43-meltdown-1614,1614,5,ufc 43 - meltdown,ultimate fighting championship,6/6/2003,"thomas and mack center, las vegas, nevada, united states",/fighter/marvin-eastman-339,/fighter/vitor-belfort-156,marvin eastman,vitor belfort,loss,win,339,156,tko,knees and punches,,1,1:07
/events/ufc-fight-night-56-shogun-vs-st-preux-40223,40223,3,ufc fight night 56 - shogun vs. st. preux,ultimate fighting championship,11/8/2014,"tancredo neves municipal gymnasium, uberlandia, minas gerais, brazil",/fighter/leandro-silva-86382,/fighter/charlie-brenneman-23403,leandro silva,charlie brenneman,win,loss,86382,23403,submission,rear-naked choke,wernei cardoso,1,4:15
/events/ufc-fight-night-60-henderson-vs-thatch-42065,42065,9,ufc fight night 60 - henderson vs. thatch,ultimate fighting championship,2/14/2015,"1stbank center, broomfield, colorado, united states",/fighter/cole-miller-13133,/fighter/max-holloway-38671,cole miller,max holloway,loss,win,13133,38671,decision,unanimous,adam martinez,3,5:00
/events/ufc-164-henderson-vs-pettis-2-28701,28701,6,ufc 164 - henderson vs. pettis 2,ultimate fighting championship,8/31/2013,"bmo harris bradley center, milwaukee, wisconsin, united states",/fighter/tim-elliott-49213,/fighter/louis-gaudinot-45230,tim elliott,louis gaudinot,win,loss,49213,45230,decision,unanimous,herb dean,3,5:00
/events/ufc-fight-night-73-teixeira-vs-st-preux-42223,42223,9,ufc fight night 73 - teixeira vs. st. preux,ultimate fighting championship,8/8/2015,"bridgestone arena, nashville, tennessee, united states",/fighter/sara-mcmann-67094,/fighter/amanda-nunes-31496,sara mcmann,amanda nunes,loss,win,67094,31496,submission,rear-naked choke,john mccarthy,1,2:53
/events/ufc-fight-night-16-fight-for-the-troops-1-8724,8724,6,ufc fight night 16 - fight for the troops 1,ultimate fighting championship,12/10/2008,"crown coliseum, fayetteville, north carolina, united states",/fighter/matt-wiman-12236,/fighter/jim-miller-14463,matt wiman,jim miller,loss,win,12236,14463,decision,unanimous,mario yamasaki,3,5:00
/events/ufc-fight-night-46-mcgregor-vs-brandao-36425,36425,4,ufc fight night 46 - mcgregor vs. brandao,ultimate fighting championship,7/19/2014,"the o2, dublin, leinster, ireland",/fighter/mike-king-50928,/fighter/cathal-pendred-64373,mike king,cathal pendred,loss,win,50928,64373,technical,submission (rear-naked choke,marc goddard,2,3:33
/events/ufc-fight-night-68-boetsch-vs-henderson-42203,42203,12,ufc fight night 68 - boetsch vs. henderson,ultimate fighting championship,6/6/2015,"smoothie king center, new orleans, louisiana, united states",/fighter/dan-henderson-195,/fighter/tim-boetsch-19544,dan henderson,tim boetsch,win,loss,195,19544,ko,punches,john mccarthy,1,0:28
/events/ufc-85-bedlam-6778,6778,3,ufc 85 - bedlam,ultimate fighting championship,6/7/2008,"o2 arena, london, england, england",/fighter/jason-lambert-495,/fighter/luiz-cane-17559,jason lambert,luiz cane,loss,win,495,17559,tko,punches,herb dean,1,2:07
/events/ufc-8-david-vs-goliath-15,15,4,ufc 8 - david vs. goliath,ultimate fighting championship,2/16/1996,"ruben rodriguez coliseum, san juan, puerto rico, puerto rico",/fighter/jerry-bohlander-127,/fighter/scott-ferrozzo-128,jerry bohlander,scott ferrozzo,win,loss,127,128,submission,guillotine choke,john mccarthy,1,9:03
/events/ufc-104-machida-vs-shogun-10333,10333,3,ufc 104 - machida vs. shogun,ultimate fighting championship,10/24/2009,"staples center, los angeles, california, united states",/fighter/rob-kimmons-9863,/fighter/jorge-rivera-2712,rob kimmons,jorge rivera,loss,win,9863,2712,tko,punches,jason herzog,3,1:53
/events/ufc-71-liddell-vs-jackson-4993,4993,5,ufc 71 - liddell vs. jackson,ultimate fighting championship,5/26/2007,"mgm grand garden arena, las vegas, nevada, united states",/fighter/kalib-starnes-8095,/fighter/chris-leben-6258,kalib starnes,chris leben,win,loss,8095,6258,decision,unanimous,mario yamasaki,3,5:00
/events/ufc-33-victory-in-vegas-430,430,5,ufc 33 - victory in vegas,ultimate fighting championship,9/28/2001,"mandalay bay events center, las vegas, nevada, united states",/fighter/matt-serra-1305,/fighter/yves-edwards-344,matt serra,yves edwards,win,loss,1305,344,decision,majority,,3,5:00
/events/ufc-188-velasquez-vs-werdum-42205,42205,1,ufc 188 - velasquez vs. werdum,ultimate fighting championship,6/13/2015,"mexico city arena, mexico city, federal district, mexico",/fighter/gabriel-benitez-25733,/fighter/clay-collard-78465,gabriel benitez,clay collard,win,loss,25733,78465,decision,unanimous,mario yamasaki,3,5:00
/events/ufc-133-evans-vs-ortiz-2-16787,16787,10,ufc 133 - evans vs. ortiz 2,ultimate fighting championship,8/6/2011,"wells fargo center, philadelphia, pennsylvania, united states",/fighter/yoshihiro-akiyama-11895,/fighter/vitor-belfort-156,yoshihiro akiyama,vitor belfort,loss,win,11895,156,ko,punches,mario yamasaki,1,1:52
/events/ufc-187-johnson-vs-cormier-42199,42199,8,ufc 187 - johnson vs. cormier,ultimate fighting championship,5/23/2015,"mgm grand garden arena, las vegas, nevada, united states",/fighter/travis-browne-16785,/fighter/andrei-arlovski-270,travis browne,andrei arlovski,loss,win,16785,270,tko,punches,mark smith,1,4:41
/events/ufc-16-battle-in-the-bayou-25,25,5,ufc 16 - battle in the bayou,ultimate fighting championship,3/13/1998,"pontchartrain center, kenner, louisiana, united states",/fighter/kevin-jackson-172,/fighter/jerry-bohlander-127,kevin jackson,jerry bohlander,loss,win,172,127,technical,submission (armbar,john mccarthy,1,10:23
/events/ufc-65-bad-intentions-4313,4313,7,ufc 65 - bad intentions,ultimate fighting championship,11/18/2006,"arco arena, sacramento, california, united states",/fighter/drew-mcfedries-2386,/fighter/alessio-sakara-5366,drew mcfedries,alessio sakara,win,loss,2386,5366,tko,punches,mario yamasaki,1,4:07
/events/ufc-on-fx-8-belfort-vs-rockhold-28215,28215,6,ufc on fx 8 - belfort vs. rockhold,ultimate fighting championship,5/18/2013,"arena jaragua, jaragua do sul, santa catarina, brazil",/fighter/paulo-thiago-13336,/fighter/michel-richard-cunha-dos-prazeres-22218,paulo thiago,michel richard cunha dos prazeres,win,loss,13336,22218,decision,unanimous,mario yamasaki,3,5:00
/events/ufc-fight-night-34-saffiedine-vs-lim-32999,32999,1,ufc fight night 34 - saffiedine vs. lim,ultimate fighting championship,1/4/2014,"marina bay sands, marina bay, singapore, singapore",/fighter/leandro-issa-19521,/fighter/russell-doane-30054,leandro issa,russell doane,loss,win,19521,30054,technical,submission (triangle choke,john sharp,2,4:59
/events/ufc-127-penn-vs-fitch-15202,15202,6,ufc 127 - penn vs. fitch,ultimate fighting championship,2/27/2011,"acer arena, sydney, new south wales, australia",/fighter/alexander-gustafsson-26162,/fighter/james-te-huna-9033,alexander gustafsson,james te huna,win,loss,26162,9033,submission,rear-naked choke,marc goddard,1,4:27
/events/ufc-4-revenge-of-the-warriors-10,10,5,ufc 4 - revenge of the warriors,ultimate fighting championship,12/16/1994,"expo square pavilion, tulsa, oklahoma, united states",/fighter/melton-bowen-51,/fighter/steve-jennum-44,melton bowen,steve jennum,loss,win,51,44,submission,armlock,john mccarthy,1,4:47
/events/ufc-117-silva-vs-sonnen-13310,13310,11,ufc 117 - silva vs. sonnen,ultimate fighting championship,8/7/2010,"oracle arena, oakland, california, united states",/fighter/anderson-silva-1356,/fighter/chael-sonnen-4112,anderson silva,chael sonnen,win,loss,1356,4112,submission,triangle armbar,josh rosenthal,5,3:10
/events/ufc-165-jones-vs-gustafsson-30249,30249,9,ufc 165 - jones vs. gustafsson,ultimate fighting championship,9/21/2013,"air canada centre, toronto, ontario, canada",/fighter/pat-healy-6246,/fighter/khabib-nurmagomedov-56035,pat healy,khabib nurmagomedov,loss,win,6246,56035,decision,unanimous,yves lavigne,3,5:00
/events/ufc-180-werdum-vs-hunt-37549,37549,7,ufc 180 - werdum vs. hunt,ultimate fighting championship,11/15/2014,"mexico city arena, mexico city, federal district, mexico",/fighter/hector-urbina-18168,/fighter/edgar-garcia-23108,hector urbina,edgar garcia,win,loss,18168,23108,submission,guillotine choke,herb dean,1,3:38
/events/ufc-fight-night-40-brown-vs-silva-36085,36085,5,ufc fight night 40 - brown vs. silva,ultimate fighting championship,5/10/2014,"u.s. bank arena, cincinnati, ohio, united states",/fighter/zak-cummings-31808,/fighter/yan-cabral-27090,zak cummings,yan cabral,win,loss,31808,27090,decision,unanimous,keith peterson,3,5:00
/events/ufc-63-hughes-vs-penn-2-4094,4094,7,ufc 63 - hughes vs. penn 2,ultimate fighting championship,9/23/2006,"honda center, anaheim, california, united states",/fighter/melvin-guillard-7431,/fighter/gabe-ruediger-5542,melvin guillard,gabe ruediger,win,loss,7431,5542,ko,punch to the body,herb dean,2,1:01
/events/ufc-156-aldo-vs-edgar-26099,26099,10,ufc 156 - aldo vs. edgar,ultimate fighting championship,2/2/2013,"mandalay bay events center, las vegas, nevada, united states",/fighter/rashad-evans-10200,/fighter/antonio-rogerio-nogueira-2270,rashad evans,antonio rogerio nogueira,loss,win,10200,2270,decision,unanimous,yves lavigne,3,5:00
/events/ufc-162-silva-vs-weidman-28459,28459,5,ufc 162 - silva vs. weidman,ultimate fighting championship,7/6/2013,"mgm grand garden arena, las vegas, nevada, united states",/fighter/norman-parke-47549,/fighter/kazuki-tokudome-26192,norman parke,kazuki tokudome,win,loss,47549,26192,decision,unanimous,steve mazzagatti,3,5:00
/events/ufc-74-respect-5297,5297,6,ufc 74 - respect,ultimate fighting championship,8/25/2007,"mandalay bay events center, las vegas, nevada, united states",/fighter/kurt-pellegrino-4153,/fighter/joe-stevenson-65,kurt pellegrino,joe stevenson,loss,win,4153,65,decision,unanimous,john mccarthy,3,5:00
/events/ufc-2-no-way-out-8,8,15,ufc 2 - no way out,ultimate fighting championship,3/11/1994,"fillmore auditorium, denver, colorado, united states",/fighter/royce-gracie-19,/fighter/patrick-smith-21,royce gracie,patrick smith,win,loss,19,21,submission,punches,john mccarthy,1,1:17
/events/ufc-73-stacked-5158,5158,9,ufc 73 - stacked,ultimate fighting championship,7/7/2007,"arco arena, sacramento, california, united states",/fighter/alvin-robinson-12212,/fighter/kenny-florian-8021,alvin robinson,kenny florian,loss,win,12212,8021,submission,punches,yves lavigne,1,4:30
/events/ufc-the-ultimate-fighter-nations-finale-35503,35503,11,ufc - the ultimate fighter nations finale,ultimate fighting championship,4/16/2014,"pepsi coliseum, quebec city, quebec, canada",/fighter/elias-theodorou-81765,/fighter/sheldon-westcott-23648,elias theodorou,sheldon westcott,win,loss,81765,23648,tko,punches and elbows,philippe chartier,2,4:41
/events/ufc-96-jackson-vs-jardine-9427,9427,6,ufc 96 - jackson vs. jardine,ultimate fighting championship,3/7/2009,"nationwide arena, columbus, ohio, united states",/fighter/jim-miller-14463,/fighter/gray-maynard-15835,jim miller,gray maynard,loss,win,14463,15835,decision,unanimous,dan miragliotta,3,5:00
/events/ufc-74-respect-5297,5297,4,ufc 74 - respect,ultimate fighting championship,8/25/2007,"mandalay bay events center, las vegas, nevada, united states",/fighter/renato-sobral-274,/fighter/david-heath-11483,renato sobral,david heath,win,loss,274,11483,submission,anaconda choke,steve mazzagatti,2,3:30
/events/ufc-12-judgement-day-20,20,3,ufc 12 - judgement day,ultimate fighting championship,2/7/1997,"dothan civic center arena, dothan, alabama, united states",/fighter/jerry-bohlander-127,/fighter/rainy-martinez-152,jerry bohlander,rainy martinez,win,loss,127,152,submission,rear-naked choke,john mccarthy,1,1:18
/events/ufc-139-shogun-vs-henderson-17551,17551,11,ufc 139 - shogun vs. henderson,ultimate fighting championship,11/19/2011,"hp pavillion, san jose, california, united states",/fighter/cung-le-14883,/fighter/wanderlei-silva-209,cung le,wanderlei silva,loss,win,14883,209,tko,knees and punches,dan stell,2,4:49
/events/ufc-fight-night-28-teixeira-vs-bader-30213,30213,7,ufc fight night 28 - teixeira vs. bader,ultimate fighting championship,9/4/2013,"jornalista felipe drumond stadium, belo horizonte, minas gerais, brazil",/fighter/rafael-natal-13968,/fighter/tor-troeng-6850,rafael natal,tor troeng,win,loss,13968,6850,decision,unanimous,leon roberts,3,5:00
/events/ufc-the-ultimate-fighter-17-finale-28023,28023,11,ufc - the ultimate fighter 17 finale,ultimate fighting championship,4/13/2013,"mandalay bay events center, las vegas, nevada, united states",/fighter/uriah-hall-14210,/fighter/kelvin-gastelum-74700,uriah hall,kelvin gastelum,loss,win,14210,74700,decision,split,herb dean,3,5:00
/events/ufc-98-evans-vs-machida-9529,9529,1,ufc 98 - evans vs. machida,ultimate fighting championship,5/23/2009,"mgm grand garden arena, las vegas, nevada, united states",/fighter/david-kaplan-13848,/fighter/george-roop-16415,david kaplan,george roop,loss,win,13848,16415,decision,split,herb dean,3,5:00
/events/ufc-131-dos-santos-vs-carwin-15720,15720,7,ufc 131 - dos santos vs. carwin,ultimate fighting championship,6/11/2011,"rogers arena, vancouver, british columbia, colombia",/fighter/yves-edwards-344,/fighter/sam-stout-9901,yves edwards,sam stout,loss,win,344,9901,ko,punch,john mccarthy,1,3:52
/events/ufc-fight-night-67-condit-vs-alves-42201,42201,4,ufc fight night 67 - condit vs. alves,ultimate fighting championship,5/30/2015,"goiania arena, goiania, goias, brazil",/fighter/elizeu-zaleski-dos-santos-63825,/fighter/nicolas-dalby-63608,elizeu zaleski dos santos,nicolas dalby,loss,win,63825,63608,decision,split,fernando yamasaki,3,5:00
/events/ufc-121-lesnar-vs-velasquez-14039,14039,2,ufc 121 - lesnar vs. velasquez,ultimate fighting championship,10/23/2010,"honda center, anaheim, california, united states",/fighter/chris-camozzi-17224,/fighter/dongi-yang-23501,chris camozzi,dongi yang,win,loss,17224,23501,decision,split,jason herzog,3,5:00
/events/ufc-on-fox-8-johnson-vs-moraga-26215,26215,8,ufc on fox 8 - johnson vs. moraga,ultimate fighting championship,7/27/2013,"keyarena, seattle, washington, united states",/fighter/jorge-masvidal-7688,/fighter/michael-chiesa-46224,jorge masvidal,michael chiesa,win,loss,7688,46224,submission,brabo choke,dan miragliotta,2,4:59
/events/ufc-fight-night-56-shogun-vs-st-preux-40223,40223,2,ufc fight night 56 - shogun vs. st. preux,ultimate fighting championship,11/8/2014,"tancredo neves municipal gymnasium, uberlandia, minas gerais, brazil",/fighter/tim-gorman-17717,/fighter/thomas-almeida-87865,tim gorman,thomas almeida,loss,win,17717,87865,decision,unanimous,mario yamasaki,3,5:00
/events/ufc-fight-night-65-miocic-vs-hunt-42195,42195,5,ufc fight night 65 - miocic vs. hunt,ultimate fighting championship,5/10/2015,"adelaide entertainment centre, adelaide, south australia, australia",/fighter/lisa-ellis-10071,/fighter/bec-rawlings-84964,lisa ellis,bec rawlings,loss,win,10071,84964,submission,rear-naked choke,john sharp,1,4:09
/events/ufc-on-fox-18-johnson-vs-bader-47933,47933,11,ufc on fox 18 - johnson vs. bader,ultimate fighting championship,1/30/2016,"prudential center, newark, new jersey, united states",/fighter/iuri-alcantara-16129,/fighter/jimmie-rivera-40954,iuri alcantara,jimmie rivera,loss,win,16129,40954,decision,unanimous,liam kerrigan,3,5:00
/events/ufc-fight-night-47-bader-vs-st-preux-37727,37727,10,ufc fight night 47 - bader vs. st. preux,ultimate fighting championship,8/16/2014,"cross insurance center, bangor, maine, united states",/fighter/ryan-bader-22858,/fighter/ovince-st-preux-38842,ryan bader,ovince st. preux,win,loss,22858,38842,decision,unanimous,dan miragliotta,5,5:00
/events/ufc-fight-night-66-edgar-vs-faber-42197,42197,1,ufc fight night 66 - edgar vs. faber,ultimate fighting championship,5/16/2015,"mall of asia arena, pasay, metro manila, philippines",/fighter/nolan-ticman-72084,/fighter/zhikui-yao-122383,nolan ticman,zhikui yao,loss,win,72084,122383,decision,split,terry hill,3,5:00
/events/ufc-fight-night-8-evans-vs-salmon-4664,4664,4,ufc fight night 8 - evans vs. salmon,ultimate fighting championship,1/25/2007,"seminole hard rock hotel and casino, hollywood, florida, united states",/fighter/joshua-burkman-10003,/fighter/chad-reiner-14016,joshua burkman,chad reiner,win,loss,10003,14016,decision,unanimous,troy waugh,3,5:00
/events/ufc-21-return-of-the-champions-31,31,1,ufc 21 - return of the champions,ultimate fighting championship,7/16/1999,"u.s. cellular center, cedar rapids, iowa, united states",/fighter/travis-fulton-80,/fighter/david-dodd-81,travis fulton,david dodd,win,loss,80,81,decision,unanimous,john mccarthy,2,5:00
/events/ufc-161-evans-vs-henderson-28457,28457,10,ufc 161 - evans vs. henderson,ultimate fighting championship,6/15/2013,"mts centre, winnipeg, manitoba, canada",/fighter/stipe-miocic-39537,/fighter/roy-nelson-10249,stipe miocic,roy nelson,win,loss,39537,10249,decision,unanimous,jerin valel,3,5:00
/events/ufc-13-the-ultimate-force-21,21,8,ufc 13 - the ultimate force,ultimate fighting championship,5/30/1997,"augusta civic center, augusta, georgia, united states",/fighter/randy-couture-166,/fighter/steven-graham-164,randy couture,steven graham,win,loss,166,164,tko,punches,john mccarthy,1,3:13
/events/ufc-on-fuel-tv-7-barao-vs-mcdonald-26459,26459,6,ufc on fuel tv 7 - barao vs. mcdonald,ultimate fighting championship,2/16/2013,"wembley arena, london, england, england",/fighter/renee-forte-37684,/fighter/terry-etim-13332,renee forte,terry etim,win,loss,37684,13332,decision,unanimous,marc goddard,3,5:00
/events/ufc-105-couture-vs-vera-11052,11052,8,ufc 105 - couture vs. vera,ultimate fighting championship,11/14/2009,"manchester evening news arena, manchester, lancashire, england",/fighter/james-wilks-10569,/fighter/matt-brown-14310,james wilks,matt brown,loss,win,10569,14310,tko,punches,leon roberts,3,2:27
/events/ufc-fight-night-40-brown-vs-silva-36085,36085,7,ufc fight night 40 - brown vs. silva,ultimate fighting championship,5/10/2014,"u.s. bank arena, cincinnati, ohio, united states",/fighter/rafael-natal-13968,/fighter/ed-herman-6561,rafael natal,ed herman,loss,win,13968,6561,decision,unanimous,jerry krzys,3,5:00
/events/ufc-126-silva-vs-belfort-15104,15104,6,ufc 126 - silva vs. belfort,ultimate fighting championship,2/5/2011,"mandalay bay events center, las vegas, nevada, united states",/fighter/paul-kelly-14028,/fighter/donald-cerrone-15105,paul kelly,donald cerrone,loss,win,14028,15105,submission,rear-naked choke,steve mazzagatti,2,3:48
/events/ufc-fight-night-2-loiseau-vs-tanner-3255,3255,4,ufc fight night 2 - loiseau vs. tanner,ultimate fighting championship,10/3/2005,"hard rock hotel and casino, las vegas, nevada, united states",/fighter/drew-fickett-725,/fighter/josh-koscheck-9418,drew fickett,josh koscheck,win,loss,725,9418,technical,submission (rear-naked choke,,3,4:28
/events/ufc-71-liddell-vs-jackson-4993,4993,7,ufc 71 - liddell vs. jackson,ultimate fighting championship,5/26/2007,"mgm grand garden arena, las vegas, nevada, united states",/fighter/ivan-salaverry-1351,/fighter/terry-martin-7202,ivan salaverry,terry martin,loss,win,1351,7202,tko,suplex and punches,mario yamasaki,1,2:04
/events/ufc-fight-night-8-evans-vs-salmon-4664,4664,3,ufc fight night 8 - evans vs. salmon,ultimate fighting championship,1/25/2007,"seminole hard rock hotel and casino, hollywood, florida, united states",/fighter/ed-herman-6561,/fighter/chris-price-14121,ed herman,chris price,win,loss,6561,14121,submission,armbar,jorge alonso,1,2:58
/events/ufc-fight-night-22-marquardt-vs-palhares-14024,14024,7,ufc fight night 22 - marquardt vs. palhares,ultimate fighting championship,9/15/2010,"frank erwin center, austin, texas, united states",/fighter/ross-pearson-11884,/fighter/cole-miller-13133,ross pearson,cole miller,loss,win,11884,13133,submission,rear-naked choke,herb dean,2,1:49
/events/ufc-130-rampage-vs-hamill-15685,15685,2,ufc 130 - rampage vs. hamill,ultimate fighting championship,5/28/2011,"mgm grand garden arena, las vegas, nevada, united states",/fighter/chris-cariaso-16467,/fighter/michael-mcdonald-30297,chris cariaso,michael mcdonald,loss,win,16467,30297,decision,split,josh rosenthal,3,5:00
/events/ufc-fight-night-81-dillashaw-vs-cruz-47783,47783,7,ufc fight night 81 - dillashaw vs. cruz,ultimate fighting championship,1/17/2016,"td garden, boston, massachusetts, united states",/fighter/chris-wade-79335,/fighter/mehdi-baghdad-41993,chris wade,mehdi baghdad,win,loss,79335,41993,submission,rear-naked choke,gary forman,1,4:30
/events/ufc-on-fuel-tv-6-franklin-vs-le-23437,23437,1,ufc on fuel tv 6 - franklin vs. le,ultimate fighting championship,11/10/2012,"cotai arena, cotai, macau, china",/fighter/tom-deblass-29744,/fighter/riki-fukuda-10229,tom deblass,riki fukuda,loss,win,29744,10229,decision,unanimous,marc goddard,3,5:00
/events/ufc-fight-night-42-henderson-vs-khabilov-36711,36711,3,ufc fight night 42 - henderson vs. khabilov,ultimate fighting championship,6/7/2014,"tingley coliseum, albuquerque, new mexico, united states",/fighter/danny-martinez-16777,/fighter/scott-jorgensen-16852,danny martinez,scott jorgensen,loss,win,16777,16852,decision,unanimous,kevin mulhall,3,5:00
/events/ufc-fight-night-81-dillashaw-vs-cruz-47783,47783,8,ufc fight night 81 - dillashaw vs. cruz,ultimate fighting championship,1/17/2016,"td garden, boston, massachusetts, united states",/fighter/tim-boetsch-19544,/fighter/ed-herman-6561,tim boetsch,ed herman,loss,win,19544,6561,ko,knee,kevin macdonald,2,1:39
/events/ufc-59-reality-check-3577,3577,2,ufc 59 - reality check,ultimate fighting championship,4/15/2006,"honda center, anaheim, california, united states",/fighter/jason-lambert-495,/fighter/terry-martin-7202,jason lambert,terry martin,win,loss,495,7202,tko,punches,,2,2:37
/events/ufc-fight-night-10-stout-vs-fisher-2-5227,5227,8,ufc fight night 10 - stout vs. fisher 2,ultimate fighting championship,6/12/2007,"seminole hard rock hotel and casino, hollywood, florida, united states",/fighter/roan-carneiro-2886,/fighter/jon-fitch-4865,roan carneiro,jon fitch,loss,win,2886,4865,submission,rear-naked choke,troy waugh,2,1:07
/events/ufc-on-fx-3-johnson-vs-mccall-21037,21037,2,ufc on fx 3 - johnson vs. mccall,ultimate fighting championship,6/8/2012,"bankatlantic center, fort lauderdale, florida, united states",/fighter/henry-martinez-13237,/fighter/bernardo-magalhaes-26495,henry martinez,bernardo magalhaes,win,loss,13237,26495,decision,split,frank gentile,3,5:00
/events/ufc-141-lesnar-vs-overeem-18346,18346,7,ufc 141 - lesnar vs. overeem,ultimate fighting championship,12/30/2011,"mgm grand garden arena, las vegas, nevada, united states",/fighter/vladimir-matyushenko-435,/fighter/alexander-gustafsson-26162,vladimir matyushenko,alexander gustafsson,loss,win,435,26162,tko,punches,yves lavigne,1,2:13
/events/ufc-fight-night-21-florian-vs-gomi-12474,12474,5,ufc fight night 21 - florian vs. gomi,ultimate fighting championship,3/31/2010,"bojangles coliseum, charlotte, north carolina, united states",/fighter/nik-lentz-15058,/fighter/robert-emerson-5286,nik lentz,robert emerson,win,loss,15058,5286,decision,unanimous,dale frye,3,5:00
/events/ufc-fight-night-26-shogun-vs-sonnen-29795,29795,6,ufc fight night 26 - shogun vs. sonnen,ultimate fighting championship,8/17/2013,"td garden, boston, massachusetts, united states",/fighter/max-holloway-38671,/fighter/conor-mcgregor-29688,max holloway,conor mcgregor,loss,win,38671,29688,decision,unanimous,herb dean,3,5:00
/events/ufc-68-uprising-4662,4662,7,ufc 68 - uprising,ultimate fighting championship,3/3/2007,"nationwide arena, columbus, ohio, united states",/fighter/jason-macdonald-4389,/fighter/rich-franklin-392,jason macdonald,rich franklin,loss,win,4389,392,tko,corner stoppage,herb dean,2,5:00
/events/ufc-93-franklin-vs-henderson-8864,8864,5,ufc 93 - franklin vs. henderson,ultimate fighting championship,1/17/2009,"o2 arena, dublin, ireland, ireland",/fighter/john-hathaway-16704,/fighter/tom-egan-29690,john hathaway,tom egan,win,loss,16704,29690,tko,elbows,marc goddard,1,4:36
/events/ufc-97-redemption-9432,9432,4,ufc 97 - redemption,ultimate fighting championship,4/18/2009,"bell centre, montreal, quebec, canada",/fighter/ed-herman-6561,/fighter/david-loiseau-903,ed herman,david loiseau,win,loss,6561,903,decision,unanimous,philippe chartier,3,5:00
/events/ufc-fight-night-30-machida-vs-munoz-31371,31371,1,ufc fight night 30 - machida vs. munoz,ultimate fighting championship,10/26/2013,"phones 4u arena, manchester, greater manchester, england",/fighter/michael-kuiper-42901,/fighter/bradley-scott-44442,michael kuiper,bradley scott,loss,win,42901,44442,submission,guillotine choke,marc goddard,1,4:17
/events/ufc-91-couture-vs-lesnar-8406,8406,4,ufc 91 - couture vs. lesnar,ultimate fighting championship,11/15/2008,"mgm grand garden arena, las vegas, nevada, united states",/fighter/aaron-riley-1567,/fighter/jorge-gurgel-4025,aaron riley,jorge gurgel,win,loss,1567,4025,decision,unanimous,mario yamasaki,3,5:00
/events/ufc-183-silva-vs-diaz-39291,39291,8,ufc 183 - silva vs. diaz,ultimate fighting championship,1/31/2015,"mgm grand garden arena, las vegas, nevada, united states",/fighter/tim-boetsch-19544,/fighter/thales-leites-8593,tim boetsch,thales leites,loss,win,19544,8593,technical,submission (arm-triangle choke,john mccarthy,2,3:45
/events/ufc-164-henderson-vs-pettis-2-28701,28701,8,ufc 164 - henderson vs. pettis 2,ultimate fighting championship,8/31/2013,"bmo harris bradley center, milwaukee, wisconsin, united states",/fighter/erik-koch-23390,/fighter/dustin-poirier-50529,erik koch,dustin poirier,loss,win,23390,50529,decision,unanimous,rob hinds,3,5:00
