fighter_1,fighter_2,age_1,age_2,height_1,height_2,gym_score_1,gym_score_2,country_score_1,country_score_2,style_score_1,style_score_2,win_rate_1,win_rate_2,total_fights_1,total_fights_2,result
anthony johnson,josh koscheck,25.0,32.0,74.0,70.0,0.7263644380937496,0.6889958863126402,1.2741937582224652,1.2741937582224652,0.9340826698197278,0.9340826698197278,0.7857142857142857,0.6071428571428571,28,28,-1
peter sobotta,james wilks,23.0,32.0,72.0,73.0,0.7841045819648141,0.6371115795199565,0.7148740185764869,0.7161993241395903,0.7479316717432264,0.6862989651458709,0.7391304347826086,0.6363636363636364,23,11,-1
bubba mcdaniel,gilbert smith,30.0,,75.0,69.0,0.7507479431563201,0.6849584694721096,1.2741937582224652,1.2741937582224652,0.900732763604033,0.7274917254889377,0.75,0.6842105263157895,40,19,1
roxanne modafferi,raquel pennington,31.0,25.0,66.0,67.0,0.6401976238650484,0.5632479431563201,1.2741937582224652,1.2741937582224652,0.7479316717432264,0.900732763604033,0.5945945945945946,0.5625,37,16,-1
thiago alves,seth baczynski,31.0,33.0,70.0,75.0,0.7357881938413439,0.726447723306362,0.847999030848203,1.2741937582224652,0.7461020623994898,0.900732763604033,0.6285714285714286,0.6176470588235294,35,34,1
dave menne,gil castillo,27.0,36.0,70.0,69.0,0.7265543947692233,0.6976502119172276,1.2741937582224652,1.2741937582224652,0.9340826698197278,0.9340826698197278,0.7258064516129032,0.6153846153846154,62,13,1
antonio dos santos jr.,daniel sarafian,26.0,32.0,70.0,69.0,0.6674146098229867,0.7590893336008903,0.847999030848203,0.847999030848203,0.8781995850704947,0.7479316717432264,0.6666666666666666,0.6470588235294118,12,17,-1
daron cruickshank,james krause,30.0,29.0,68.0,74.0,0.6781672979950297,0.7522438294689604,1.2741937582224652,1.2741937582224652,0.6862989651458709,0.9340826698197278,0.6774193548387096,0.7878787878787878,31,33,-1
cole miller,nam phan,28.0,29.0,73.0,66.0,0.7357881938413439,0.5533795221036886,1.2741937582224652,1.2741937582224652,0.7274917254889377,0.6862989651458709,0.65625,0.5526315789473685,32,38,-1
cody mckenzie,yves edwards,24.0,35.0,72.0,70.0,0.5933405357489127,0.7357881938413439,1.2741937582224652,1.2741937582224652,0.900732763604033,0.6511695137976347,0.5925925925925926,0.65625,27,64,-1
kimo leopoldo,royce gracie,26.0,28.0,75.0,72.0,0.6689104961356271,0.7264958863126402,1.2741937582224652,0.847999030848203,0.9340826698197278,0.8781995850704947,0.5882352941176471,0.8823529411764706,17,17,-1
albert tumenov,anthony lapsley,23.0,34.0,71.0,69.0,0.8152519595502612,,0.8398920709044124,1.2741937582224652,0.7440580190442426,0.9340826698197278,0.8333333333333334,0.7666666666666667,24,30,1
alex white,artem lobov,28.0,,72.0,69.0,0.7066302960974966,0.7219215339634187,1.2741937582224652,0.6905450194309434,0.7274917254889377,0.900732763604033,0.7058823529411765,0.4642857142857143,17,28,1
ricardo lamas,erik koch,31.0,25.0,68.0,70.0,0.7189104961356271,0.7195520012273939,1.2741937582224652,1.2741937582224652,0.9340826698197278,0.6862989651458709,0.7307692307692307,0.7142857142857143,26,21,1
joanne calderwood,seo hee ham,28.0,27.0,66.0,62.0,0.7956135333714637,0.7150336574420344,0.7676263342228152,0.7247327880848613,0.7461020623994898,0.7468919244703861,0.8,0.7142857142857143,15,28,1
steve lopez,jim miller,25.0,26.0,71.0,68.0,0.6401976238650484,0.6879581151832461,1.2741937582224652,1.2741937582224652,0.900732763604033,0.9340826698197278,0.6842105263157895,0.6904761904761905,19,42,-1
kenny florian,sean sherk,30.0,33.0,70.0,66.0,0.70074794315632,0.7537397157816006,1.2741937582224652,1.2741937582224652,0.8781995850704947,0.9340826698197278,0.7,0.9,20,40,-1
jon delos reyes,roldan sangcha-an,28.0,25.0,65.0,64.0,0.6161325585409355,0.6840620112871422,1.2741937582224652,0.6838195160409971,0.9340826698197278,0.900732763604033,0.6153846153846154,0.5714285714285714,13,7,1
don frye,mark hall,,,73.0,72.0,0.6904031155701132,,1.2741937582224652,1.2741937582224652,0.9340826698197278,0.7468919244703861,0.6896551724137931,0.4545454545454545,29,11,1
erick silva,charlie brenneman,28.0,31.0,71.0,70.0,0.757723951441229,0.7143650415901726,0.847999030848203,1.2741937582224652,0.8781995850704947,0.9340826698197278,0.6896551724137931,0.7037037037037037,29,27,1
gleison tibau,michael johnson,30.0,27.0,70.0,70.0,0.7357881938413439,0.7263644380937496,0.847999030848203,1.2741937582224652,0.8781995850704947,0.9340826698197278,0.7083333333333334,0.59375,48,32,-1
michael guymon,yoshiyuki yoshida,36.0,36.0,72.0,71.0,0.7150336574420344,0.6674146098229867,1.2741937582224652,0.6958320965812744,0.7461020623994898,0.7479316717432264,0.7142857142857143,0.6666666666666666,21,27,1
kenny florian,alex karalexis,29.0,28.0,70.0,68.0,0.70074794315632,0.6746335636700567,1.2741937582224652,1.2741937582224652,0.8781995850704947,0.9340826698197278,0.7,0.625,20,16,1
jumabieke tuerxun,mark eddiva,28.0,28.0,66.0,68.0,0.6904031155701132,0.6840620112871422,0.7238997655123376,0.6838195160409971,0.7381561657099384,0.6511695137976347,0.6896551724137931,0.6666666666666666,29,9,-1
ivan jorge,keith wisniewski,33.0,32.0,70.0,71.0,0.7798512767575119,0.6909917726252804,0.847999030848203,1.2741937582224652,0.8781995850704947,0.6733890204809293,0.7714285714285715,0.6511627906976745,35,43,1
jason von flue,joe riggs,,24.0,72.0,72.0,,0.7014824401435379,1.2741937582224652,1.2741937582224652,0.9340826698197278,0.7274917254889377,0.5384615384615384,0.7230769230769231,26,65,-1
jeff monson,marcio cruz,35.0,28.0,69.0,76.0,0.7357881938413439,0.7324025596276905,1.2741937582224652,0.847999030848203,0.9340826698197278,0.8781995850704947,0.6976744186046512,0.7272727272727273,86,11,1
harold howard,mark hall,,,74.0,72.0,,,0.7306421727422159,1.2741937582224652,0.7289114492815056,0.7468919244703861,0.25,0.4545454545454545,4,11,-1
carlos augusto inocente filho,derrick lewis,28.0,29.0,75.0,75.0,0.7263644380937496,0.7785257209340979,0.847999030848203,1.2741937582224652,0.7468919244703861,0.6457304203132154,0.6363636363636364,0.7777777777777778,11,27,-1
leon edwards,seth baczynski,24.0,34.0,70.0,75.0,0.6397937586530658,0.726447723306362,0.7161993241395903,1.2741937582224652,0.7468919244703861,0.900732763604033,0.8421052631578947,0.6176470588235294,19,34,1
keith jardine,ryan bader,35.0,27.0,74.0,74.0,0.732425597049973,0.726447723306362,1.2741937582224652,1.2741937582224652,0.9340826698197278,0.9340826698197278,0.6071428571428571,0.8387096774193549,28,31,-1
bob cook,tiki ghosn,,23.0,69.0,70.0,0.7161473349170837,,1.2741937582224652,1.2741937582224652,0.7468919244703861,0.7461020623994898,1.0,0.5882352941176471,5,17,1
din thomas,rich clementi,30.0,30.0,69.0,69.0,0.7357881938413439,0.6479605327772867,1.2741937582224652,1.2741937582224652,0.8781995850704947,0.9340826698197278,0.7428571428571429,0.6617647058823529,35,68,1
joseph benavidez,ian mccall,29.0,29.0,64.0,65.0,0.748812936370682,0.6741305160807778,1.2741937582224652,1.2741937582224652,0.9340826698197278,0.6511695137976347,0.8387096774193549,0.65,31,20,1
gleison tibau,francisco trinaldo,29.0,34.0,70.0,68.0,0.7357881938413439,0.7714164834583682,0.847999030848203,0.847999030848203,0.8781995850704947,0.7468919244703861,0.7083333333333334,0.7931034482758621,48,29,1
mike whitehead,keith jardine,25.0,31.0,73.0,74.0,0.7244721593929946,0.732425597049973,1.2741937582224652,1.2741937582224652,0.9340826698197278,0.9340826698197278,0.7714285714285715,0.6071428571428571,35,28,-1
sam alvey,daniel kelly,29.0,38.0,74.0,72.0,0.6741460982298678,0.7654538255092612,1.2741937582224652,0.6651394139302744,0.9340826698197278,0.7479316717432264,0.75,0.7647058823529411,44,17,1
patrick smith,johnny rhodes,,,74.0,72.0,,,1.2741937582224652,1.2741937582224652,0.6862989651458709,0.7440580190442426,0.5405405405405406,0.6666666666666666,37,3,1
tom egan,john hathaway,,22.0,71.0,74.0,0.5840812764896535,0.7743991633626994,0.6905450194309434,0.7161993241395903,0.900732763604033,0.9340826698197278,0.5833333333333334,0.8947368421052632,12,19,-1
dan henderson,vitor belfort,45.0,38.0,73.0,72.0,0.6741460982298678,0.7263644380937496,1.2741937582224652,0.847999030848203,0.9340826698197278,0.7274917254889377,0.6808510638297872,0.65,47,40,-1
jonathan goulet,mike swick,29.0,29.0,72.0,73.0,0.6578908002991772,0.7529917726252805,0.7306421727422159,1.2741937582224652,0.900732763604033,0.7468919244703861,0.6571428571428571,0.7142857142857143,35,21,-1
lavar johnson,joey beltran,35.0,31.0,75.0,73.0,0.6514958863126402,0.5319979431563201,1.2741937582224652,1.2741937582224652,0.900732763604033,0.7274917254889377,0.6428571428571429,0.53125,28,32,1
kenny florian,din thomas,31.0,31.0,70.0,69.0,0.70074794315632,0.7357881938413439,1.2741937582224652,1.2741937582224652,0.8781995850704947,0.8781995850704947,0.7,0.7428571428571429,20,35,1
genki sudo,mike thomas brown,26.0,29.0,69.0,66.0,0.7902216273668464,0.7357881938413439,0.6958320965812744,1.2741937582224652,0.7468919244703861,0.9340826698197278,0.7894736842105263,0.7428571428571429,19,35,1
yves jabouin,jeff hougland,33.0,34.0,66.0,69.0,0.7516312898150775,0.6257479431563201,0.7306421727422159,1.2741937582224652,0.900732763604033,0.900732763604033,0.6451612903225806,0.625,31,16,1
aaron riley,shane nelson,29.0,25.0,69.0,69.0,0.732425597049973,0.6212914485165795,1.2741937582224652,1.2741937582224652,0.9340826698197278,0.900732763604033,0.6818181818181818,0.6956521739130435,44,23,-1
vitor belfort,luke rockhold,36.0,29.0,72.0,75.0,0.7263644380937496,0.7161473349170837,0.847999030848203,1.2741937582224652,0.7274917254889377,0.9340826698197278,0.65,0.8,40,20,1
john howard,lorenz larkin,32.0,29.0,67.0,71.0,0.6866810714978254,0.7408320300990459,1.2741937582224652,1.2741937582224652,0.6457304203132154,0.7274917254889377,0.6585365853658537,0.7407407407407407,41,27,-1
paul rodriguez,tony desouza,26.0,27.0,68.0,72.0,0.6168805016972556,0.7408320300990459,1.2741937582224652,0.8096936419151229,0.8781995850704947,0.9340826698197278,0.5263157894736842,0.7333333333333333,19,15,-1
ricardo almeida,rob yundt,32.0,28.0,71.0,,0.7084598237200639,,1.2741937582224652,1.2741937582224652,0.8781995850704947,0.900732763604033,0.7222222222222222,0.6428571428571429,18,14,1
andy ogle,josh grispi,24.0,25.0,69.0,71.0,0.7598372767572104,0.7375900484194781,0.7161993241395903,1.2741937582224652,0.900732763604033,0.900732763604033,0.6,0.7368421052631579,15,19,1
rick story,quinn mulhern,29.0,29.0,70.0,75.0,0.7014824401435379,0.732425597049973,1.2741937582224652,1.2741937582224652,0.9340826698197278,0.8781995850704947,0.6774193548387096,0.8181818181818182,31,22,1
brian johnston,reza nasri,,,76.0,71.0,0.7161473349170837,0.0,1.2741937582224652,0.6591441913656724,0.7468919244703861,0.9340826698197278,0.5,0.0,10,1,1
luiz cane,eliot marshall,30.0,31.0,74.0,75.0,0.7256338173471228,0.6629740350259696,0.847999030848203,1.2741937582224652,0.8781995850704947,0.8781995850704947,0.7083333333333334,0.7142857142857143,24,14,1
khabib nurmagomedov,rafael dos anjos,26.0,30.0,70.0,69.0,0.9787686135853676,0.7081261824101369,0.8398920709044124,0.847999030848203,0.7660743588234911,0.8781995850704947,1.0,0.7179487179487181,27,39,1
thales leites,francis carmont,33.0,33.0,73.0,72.0,0.7852620888885841,0.7084598237200639,0.847999030848203,1.2741937582224652,0.8781995850704947,0.8781995850704947,0.7567567567567568,0.6756756756756757,37,37,1
dan miller,chael sonnen,28.0,32.0,73.0,73.0,0.6879581151832461,0.6741460982298678,1.2741937582224652,1.2741937582224652,0.9340826698197278,0.9340826698197278,0.6363636363636364,0.6521739130434783,22,46,-1
oli thompson,philip de fries,32.0,26.0,73.0,76.0,0.643605086013463,0.7052038054769673,0.7161993241395903,0.7161993241395903,0.6220037156191943,0.8781995850704947,0.6428571428571429,0.7272727272727273,28,22,-1
jens pulver,joe lauzon,32.0,22.0,67.0,69.0,0.7095609026396921,0.6784189632357172,1.2741937582224652,1.2741937582224652,0.9340826698197278,0.900732763604033,0.5869565217391305,0.6428571428571429,46,42,-1
dong hyun kim,karo parisyan,28.0,27.0,73.0,70.0,0.7244660516911826,,0.7247327880848613,1.2741937582224652,0.7479316717432264,0.7479316717432264,0.8461538461538461,0.6666666666666666,26,36,0
brandon vera,ben rothwell,36.0,32.0,74.0,76.0,0.7052038054769673,0.783356638808494,1.2741937582224652,1.2741937582224652,0.9340826698197278,0.7468919244703861,0.6956521739130435,0.7826086956521741,23,46,-1
tai bowden,steve nelmark,,,,72.0,,,,1.2741937582224652,0.9340826698197278,0.7440580190442426,0.5,0.6666666666666666,2,3,-1
mac danzig,takanori gomi,32.0,34.0,68.0,68.0,0.6681625529793068,0.7066302960974966,1.2741937582224652,0.6958320965812744,0.7274917254889377,0.7274917254889377,0.6470588235294118,0.7058823529411765,34,51,-1
tom niinimaki,rani yahya,31.0,29.0,69.0,66.0,0.7514958863126402,0.7974142536595792,0.7251565145994766,0.847999030848203,0.7468919244703861,0.8781995850704947,0.7333333333333333,0.7428571428571429,30,35,1
jose maria tome,dustin ortiz,31.0,25.0,65.0,65.0,0.757723951441229,0.7195520012273939,0.847999030848203,1.2741937582224652,0.900732763604033,0.9340826698197278,0.8260869565217391,0.7307692307692307,46,26,-1
adriano martins,islam makhachev,33.0,24.0,70.0,70.0,0.7375900484194781,0.9787686135853676,0.847999030848203,0.8398920709044124,0.7479316717432264,0.7660743588234911,0.7368421052631579,0.9411764705882352,38,17,1
jon madsen,justin wren,29.0,22.0,72.0,75.0,0.7506553240271496,0.6629740350259696,1.2741937582224652,1.2741937582224652,0.9340826698197278,0.9340826698197278,0.8,0.8666666666666667,10,15,1
tatsuya kawajiri,dennis bermudez,38.0,30.0,67.0,66.0,0.7507479431563201,0.7157816005983545,0.6958320965812744,1.2741937582224652,0.7468919244703861,0.9340826698197278,0.75,0.64,48,25,-1
carla esparza,joanna jedrzejczyk,28.0,28.0,61.0,66.0,0.6741305160807778,0.8340812764896535,1.2741937582224652,0.7662704713940749,0.9340826698197278,0.7461020623994898,0.6842105263157895,0.8333333333333334,19,18,-1
john makdessi,dennis hallman,26.0,36.0,68.0,69.0,0.7516312898150775,0.6718090468602648,0.7306421727422159,1.2741937582224652,0.6862989651458709,0.9340826698197278,0.7272727272727273,0.726027397260274,22,73,-1
forrest griffin,anderson silva,30.0,34.0,75.0,74.0,0.7244721593929946,0.757723951441229,1.2741937582224652,0.847999030848203,0.900732763604033,0.7461020623994898,0.7307692307692307,0.8095238095238095,26,42,-1
tim boetsch,kendall grove,30.0,29.0,71.0,78.0,0.6604716775702262,0.5617235529124177,1.2741937582224652,1.2741937582224652,0.9340826698197278,0.9340826698197278,0.6363636363636364,0.5609756097560976,33,41,1
cheick kongo,pat barry,36.0,32.0,76.0,71.0,0.7443376867460637,0.7422438294689604,0.6501953683407987,1.2741937582224652,0.7440580190442426,0.7468919244703861,0.7435897435897436,0.5333333333333333,39,15,1
reuben duran,hugo viana,29.0,30.0,67.0,66.0,0.6996090938598101,0.7066954763289842,1.2741937582224652,0.847999030848203,0.7440580190442426,0.6862989651458709,0.65,0.6666666666666666,20,12,-1
ovince st. preux,gian villante,30.0,28.0,75.0,74.0,0.6578908002991772,0.6632607786215028,1.2741937582224652,1.2741937582224652,0.9340826698197278,0.9340826698197278,0.6571428571428571,0.6296296296296297,35,27,1
sean o'connell,anthony perosh,32.0,43.0,73.0,75.0,,0.6007479431563201,1.2741937582224652,0.6651394139302744,0.9340826698197278,0.7440580190442426,0.6666666666666666,0.6,30,25,1
tim gorman,mitch gagnon,31.0,30.0,64.0,66.0,0.6930556354640124,0.7507479431563201,1.2741937582224652,0.7306421727422159,0.900732763604033,0.900732763604033,0.6923076923076923,0.75,13,16,-1
forrest griffin,keith jardine,27.0,31.0,75.0,74.0,0.7244721593929946,0.732425597049973,1.2741937582224652,1.2741937582224652,0.900732763604033,0.9340826698197278,0.7307692307692307,0.6071428571428571,26,28,-1
edward faaloloto,terry etim,26.0,25.0,69.0,73.0,0.2864622288706058,0.7598372767572104,1.2741937582224652,0.7161993241395903,0.28637131593767595,0.900732763604033,0.2857142857142857,0.7619047619047619,7,21,-1
mark robinson,bobby hoffman,31.0,35.0,72.0,74.0,1.0007479431563202,0.783356638808494,1.2741937582224652,1.2741937582224652,0.900732763604033,0.7292438179428982,1.0,0.7826086956521741,1,46,0
kurt pellegrino,nate mohr,28.0,24.0,68.0,69.0,0.7225039677472317,0.6672783566123393,1.2741937582224652,1.2741937582224652,0.9340826698197278,0.900732763604033,0.6956521739130435,0.5625,23,16,1
mike russow,john olav einemo,36.0,37.0,73.0,78.0,,0.6945515217766527,1.2741937582224652,0.7254055895419642,0.9340826698197278,0.8781995850704947,0.8333333333333334,0.6666666666666666,18,9,1
t.j. grant,evan dunham,28.0,31.0,70.0,70.0,0.7921935607312448,0.7244721593929946,0.7306421727422159,1.2741937582224652,0.8781995850704947,0.9340826698197278,0.8076923076923077,0.6923076923076923,26,26,1
brian ebersole,claude patrick,31.0,31.0,72.0,70.0,0.700473697332336,0.7514958863126402,1.2741937582224652,0.7306421727422159,0.9340826698197278,0.8781995850704947,0.7391304347826086,0.875,69,16,1
gabriel gonzaga,kevin jordan,26.0,35.0,74.0,75.0,0.6056921053310294,0.5507479431563201,0.847999030848203,1.2741937582224652,0.7479316717432264,0.9340826698197278,0.5862068965517241,0.55,29,20,1
sara mcmann,miesha tate,35.0,29.0,65.0,66.0,0.6882479431563201,0.7244721593929946,1.2741937582224652,1.2741937582224652,0.9340826698197278,0.9340826698197278,0.6875,0.72,16,25,-1
andrei arlovski,frank mir,36.0,36.0,76.0,75.0,0.732425597049973,0.6224969940259224,0.6848785266126785,1.2741937582224652,0.7660743588234911,0.7440580190442426,0.6136363636363636,0.5806451612903226,44,31,1
b.j. penn,georges st. pierre,31.0,28.0,69.0,70.0,0.6212914485165795,0.7516312898150775,1.2741937582224652,0.7306421727422159,0.8781995850704947,0.7440580190442426,0.5714285714285714,0.9285714285714286,28,28,-1
maximo blanco,daniel hooker,31.0,24.0,68.0,72.0,0.6126069974237514,0.6807479431563201,0.6006671114076051,0.6173859496074307,0.9340826698197278,0.7468919244703861,0.6,0.68,20,25,1
eric schafer,stephan bonnar,30.0,30.0,75.0,75.0,0.6371115795199565,0.5960904809072348,1.2741937582224652,1.2741937582224652,0.8781995850704947,0.9340826698197278,0.6363636363636364,0.625,22,24,-1
ebenezer fontes braga,jeremy horn,29.0,23.0,72.0,73.0,0.5667132776169879,0.7207208478570722,0.847999030848203,1.2741937582224652,0.8781995850704947,0.7440580190442426,0.65,0.8053097345132744,20,113,1
drew dober,jamie varner,26.0,30.0,68.0,68.0,0.7150336574420344,0.667397764256403,1.2741937582224652,1.2741937582224652,0.7461020623994898,0.9340826698197278,0.7142857142857143,0.65625,28,32,1
mats nilsson,omari akhmedov,32.0,28.0,73.0,72.0,0.7956135333714637,0.732425597049973,0.7296460731164326,0.8398920709044124,0.7479316717432264,0.9340826698197278,0.7333333333333333,0.8095238095238095,15,21,-1
eric schafer,jorge rivera,35.0,40.0,75.0,73.0,0.6371115795199565,0.6904031155701132,1.2741937582224652,1.2741937582224652,0.8781995850704947,0.6457304203132154,0.6363636363636364,0.6896551724137931,22,29,-1
leandro silva,drew dober,30.0,27.0,70.0,68.0,0.7593686328114925,0.7150336574420344,0.847999030848203,1.2741937582224652,0.7461020623994898,0.7461020623994898,0.7586206896551724,0.7142857142857143,29,28,0
vitor belfort,dan henderson,36.0,43.0,72.0,73.0,0.7263644380937496,0.6741460982298678,0.847999030848203,1.2741937582224652,0.7274917254889377,0.9340826698197278,0.65,0.6808510638297872,40,47,1
josh koscheck,johny hendricks,35.0,29.0,70.0,69.0,0.6889958863126402,0.7180254300673149,1.2741937582224652,1.2741937582224652,0.9340826698197278,0.9340826698197278,0.6071428571428571,0.6923076923076923,28,26,-1
darren elkins,tiequan zhang,27.0,33.0,70.0,69.0,0.6909917726252804,0.7764958863126402,1.2741937582224652,0.7238997655123376,0.9340826698197278,0.9340826698197278,0.7741935483870968,0.7894736842105263,31,19,1
ramiro hernandez,lucas martins,27.0,25.0,69.0,72.0,0.6497848130755178,0.7807695504030583,1.2741937582224652,0.847999030848203,0.6862989651458709,0.7461020623994898,0.6333333333333333,0.8695652173913043,30,23,-1
joshua burkman,forrest petz,27.0,32.0,70.0,69.0,0.6642335429420945,0.7262921702161161,1.2741937582224652,1.2741937582224652,0.9340826698197278,0.900732763604033,0.6222222222222222,0.7222222222222222,45,36,1
stipe miocic,shane del rosario,30.0,29.0,76.0,75.0,0.7262921702161161,0.6741305160807778,1.2741937582224652,1.2741937582224652,0.9340826698197278,0.7468919244703861,0.8571428571428571,0.8461538461538461,21,13,1
shane roller,michael johnson,33.0,26.0,70.0,70.0,0.7180254300673149,0.7263644380937496,1.2741937582224652,1.2741937582224652,0.9340826698197278,0.9340826698197278,0.6111111111111112,0.59375,18,32,-1
marco ruas,remco pardoel,34.0,,73.0,74.0,0.6248853389029226,0.6007479431563201,0.847999030848203,0.7460416873660454,0.6929647225310825,0.7479316717432264,0.6923076923076923,0.6,13,15,1
costas philippou,jared hamman,32.0,29.0,71.0,75.0,0.6632607786215028,0.648554709842052,1.2741937582224652,1.2741937582224652,0.7274917254889377,0.900732763604033,0.7222222222222222,0.7,18,20,1
vagner rocha,jake matthews,32.0,20.0,71.0,69.0,0.7785257209340979,0.7785257209340979,0.847999030848203,0.6651394139302744,0.8781995850704947,0.900732763604033,0.7777777777777778,0.7777777777777778,18,18,-1
karo parisyan,dennis hallman,28.0,35.0,70.0,69.0,,0.6718090468602648,1.2741937582224652,1.2741937582224652,0.7479316717432264,0.9340826698197278,0.6666666666666666,0.726027397260274,36,73,-1
frank lester,nick osipczak,25.0,25.0,71.0,73.0,0.732425597049973,0.6817310089561399,1.2741937582224652,0.7161993241395903,0.900732763604033,0.6673236968900569,0.6470588235294118,0.6666666666666666,17,9,-1
ronaldo souza,yoel romero,36.0,38.0,72.0,70.0,0.7660347977488137,0.7357881938413439,0.847999030848203,1.2741937582224652,0.8781995850704947,0.9340826698197278,0.8125,0.8125,32,16,-1
lipeng zhang,kajan johnson,25.0,31.0,71.0,71.0,0.7287686135853675,0.7516312898150775,0.7238997655123376,0.7306421727422159,0.7468919244703861,0.8781995850704947,0.725,0.6388888888888888,40,36,-1
abel trujillo,khabib nurmagomedov,30.0,25.0,68.0,70.0,0.7263644380937496,0.9787686135853676,1.2741937582224652,0.8398920709044124,0.9340826698197278,0.7660743588234911,0.6521739130434783,1.0,23,27,-1
paul kelly,donald cerrone,27.0,28.0,69.0,71.0,0.7598372767572104,0.732425597049973,0.7161993241395903,1.2741937582224652,0.900732763604033,0.7468919244703861,0.7368421052631579,0.7555555555555555,19,45,-1
ivan serati,tomasz drwal,,27.0,73.0,73.0,0.7507479431563201,0.7052038054769673,0.654395447305006,0.7662704713940749,0.6733890204809293,0.7274917254889377,0.75,0.8076923076923077,16,26,-1
renato sobral,mike van arsdale,31.0,41.0,72.0,74.0,0.7715812764896535,,0.847999030848203,1.2741937582224652,0.9340826698197278,0.9340826698197278,0.7708333333333334,0.6153846153846154,48,13,1
dan miller,ricardo funch,31.0,32.0,73.0,70.0,0.6879581151832461,0.6056921053310294,1.2741937582224652,1.2741937582224652,0.9340826698197278,0.8781995850704947,0.6363636363636364,0.6,22,15,1
michael patt,tim boetsch,,27.0,72.0,71.0,0.6451009723261033,0.6604716775702262,1.2741937582224652,1.2741937582224652,0.8781995850704947,0.9340826698197278,0.75,0.6363636363636364,16,33,-1
alessio sakara,dean lister,25.0,30.0,73.0,73.0,0.7357881938413439,0.7088679209098058,0.654395447305006,1.2741937582224652,0.7274917254889377,0.9340826698197278,0.6060606060606061,0.65,33,20,-1
alexey oleinik,jared rosholt,37.0,28.0,73.0,74.0,0.8152519595502612,0.7180254300673149,0.8398920709044124,1.2741937582224652,0.7289114492815056,0.9340826698197278,0.8382352941176471,0.7391304347826086,68,23,1
felix mitchell,ken shamrock,,30.0,71.0,73.0,,0.5841829705152934,1.2741937582224652,1.2741937582224652,0.7274917254889377,0.9340826698197278,0.2222222222222222,0.6222222222222222,9,45,-1
james krause,jorge masvidal,28.0,30.0,74.0,71.0,0.7522438294689604,0.7357881938413439,1.2741937582224652,1.2741937582224652,0.9340826698197278,0.6457304203132154,0.7878787878787878,0.7111111111111111,33,45,-1
john cholish,gleison tibau,30.0,30.0,71.0,70.0,0.7084598237200639,0.7357881938413439,1.2741937582224652,0.847999030848203,0.8781995850704947,0.8781995850704947,0.7272727272727273,0.7083333333333334,11,48,-1
melvin guillard,joe stevenson,24.0,25.0,69.0,67.0,0.7357881938413439,0.6742173309114221,1.2741937582224652,1.2741937582224652,0.9340826698197278,0.9340826698197278,0.6037735849056604,0.6734693877551021,53,49,-1
william macario,neil magny,23.0,27.0,71.0,75.0,0.6930556354640124,0.6629740350259696,0.847999030848203,1.2741937582224652,0.7461020623994898,0.8781995850704947,0.6923076923076923,0.75,13,28,-1
lodune sincaid,nate quarry,32.0,33.0,69.0,72.0,,0.6741460982298678,1.2741937582224652,1.2741937582224652,0.9340826698197278,0.900732763604033,0.625,0.75,24,16,-1
richie hightower,troy mandaloniz,26.0,27.0,,69.0,,,1.2741937582224652,1.2741937582224652,0.8781995850704947,0.7274917254889377,0.6666666666666666,0.6,12,5,-1
matt lindland,ivan salaverry,32.0,31.0,72.0,72.0,0.6741460982298678,0.6094435953302332,1.2741937582224652,1.2741937582224652,0.9340826698197278,0.9340826698197278,0.7096774193548387,0.6086956521739131,31,23,1
anthony johnson,kevin burns,24.0,28.0,74.0,72.0,0.7263644380937496,0.6629740350259696,1.2741937582224652,1.2741937582224652,0.9340826698197278,0.6862989651458709,0.7857142857142857,0.631578947368421,28,19,-1
lyoto machida,gegard mousasi,36.0,29.0,73.0,73.0,0.7583237007320777,0.8831008843327907,0.847999030848203,0.7460416873660454,0.7440580190442426,0.7479316717432264,0.7575757575757576,0.8823529411764706,33,51,1
thales leites,anderson silva,28.0,34.0,73.0,74.0,0.7852620888885841,0.757723951441229,0.847999030848203,0.847999030848203,0.8781995850704947,0.7461020623994898,0.7567567567567568,0.8095238095238095,37,42,-1
jared hamman,magnus cedenblad,31.0,31.0,75.0,75.0,0.648554709842052,0.763300118223273,1.2741937582224652,0.7296460731164326,0.900732763604033,0.7292438179428982,0.7,0.7368421052631579,20,19,-1
mike rio,john cofer,31.0,28.0,70.0,69.0,0.6674146098229867,0.6637060583395662,1.2741937582224652,1.2741937582224652,0.9340826698197278,0.900732763604033,0.6666666666666666,0.6666666666666666,15,12,1
tim sylvia,ricco rodriguez,29.0,26.0,80.0,76.0,0.7095609026396921,0.6757479431563201,1.2741937582224652,1.2741937582224652,0.7440580190442426,0.9340826698197278,0.7560975609756098,0.675,41,80,1
dustin poirier,max holloway,23.0,21.0,69.0,71.0,0.7357881938413439,0.8393337241504781,1.2741937582224652,1.2741937582224652,0.9340826698197278,0.7468919244703861,0.8275862068965517,0.8695652173913043,29,23,1
michinori tanaka,kyung ho kang,24.0,27.0,65.0,69.0,0.8007479431563201,0.7244660516911826,0.6958320965812744,0.7247327880848613,0.7479316717432264,0.6370206665870266,0.8,0.6363636363636364,15,22,-1
mark hominick,jorge gurgel,24.0,29.0,68.0,69.0,0.6078776322858618,0.6142437564988963,0.7306421727422159,1.2741937582224652,0.7468919244703861,0.8781995850704947,0.625,0.5833333333333334,32,24,1
