pageurl,eid,mid,event_name,event_org,event_date,event_place,f1pageurl,f2pageurl,f1name,f2name,f1result,f2result,f1fid,f2fid,method,method_d,ref,round,time
/events/UFC-Fight-Night-35-Rockhold-vs-Philippou-33929,33929,4,UFC Fight Night 35 - Rockhold vs. Philippou,Ultimate Fighting Championship,1/15/2014,"The Arena at Gwinnett Center, Duluth, Georgia, United States",/fighter/Trevor-Smith-51113,/fighter/Brian-Houston-59769,Trevor Smith,Brian Houston,win,loss,51113,59769,Decision,Split,Blake Grice,3,5:00
/events/UFC-Fight-Night-38-Shogun-vs-Henderson-2-35299,35299,2,UFC Fight Night 38 - Shogun vs. Henderson 2,Ultimate Fighting Championship,3/23/2014,"Nelio Dias Gymnasium, Natal, Rio Grande do Norte, Brazil",/fighter/Hans-Stringer-14825,/fighter/Francimar-Barroso-14702,Hans Stringer,Francimar Barroso,win,loss,14825,14702,Decision,Split,Mario Yamasaki,3,5:00
/events/UFC-The-Ultimate-Fighter-10-Finale-11054,11054,5,UFC - The Ultimate Fighter 10 Finale,Ultimate Fighting Championship,12/5/2009,"Palms Casino Resort, Las Vegas, Nevada, United States",/fighter/Darrill-Schoonover-33084,/fighter/James-McSweeney-22111,Darrill Schoonover,James McSweeney,loss,win,33084,22111,TKO,Punches and Knees,Josh Rosenthal,3,3:20
/events/UFC-on-Fuel-TV-10-Nogueira-vs-Werdum-26101,26101,12,UFC on Fuel TV 10 - Nogueira vs. Werdum,Ultimate Fighting Championship,6/8/2013,"Paulo Sarasate Gymnasium, Fortaleza, Ceara, Brazil",/fighter/Antonio-Rodrigo-Nogueira-1440,/fighter/Fabricio-Werdum-8390,Antonio Rodrigo Nogueira,Fabricio Werdum,loss,win,1440,8390,Submission,Armbar,Mario Yamasaki,2,2:41
/events/UFC-188-Velasquez-vs-Werdum-42205,42205,8,UFC 188 - Velasquez vs. Werdum,Ultimate Fighting Championship,6/13/2015,"Mexico City Arena, Mexico City, Federal District, Mexico",/fighter/Charles-Rosa-71116,/fighter/Yair-Rodriguez-106305,Charles Rosa,Yair Rodriguez,loss,win,71116,106305,Decision,Split,Mario Yamasaki,3,5:00
/events/UFC-Fight-Night-44-Swanson-vs-Stephens-36731,36731,4,UFC Fight Night 44 - Swanson vs. Stephens,Ultimate Fighting Championship,6/28/2014,"AT&T Center, San Antonio, Texas, United States",/fighter/Johnny-Bedford-19717,/fighter/Cody-Gibson-38903,Johnny Bedford,Cody Gibson,loss,win,19717,38903,TKO,Punch,Kerry Hatley,1,0:38
/events/UFC-The-Ultimate-Fighter-18-Finale-32325,32325,6,UFC - The Ultimate Fighter 18 Finale,Ultimate Fighting Championship,11/30/2013,"Mandalay Bay Events Center, Las Vegas, Nevada, United States",/fighter/Raquel-Pennington-75564,/fighter/Roxanne-Modafferi-8785,Raquel Pennington,Roxanne Modafferi,win,loss,75564,8785,Decision,Unanimous,Chris Tognoni,3,5:00
/events/UFC-Fight-Night-62-Maia-vs-LaFlare-42185,42185,8,UFC Fight Night 62 - Maia vs. LaFlare,Ultimate Fighting Championship,3/21/2015,"Maracanazinho Gymnasium, Rio de Janeiro, Brazil, Brazil",/fighter/Alex-Oliveira-110143,/fighter/Gilbert-Burns-91727,Alex Oliveira,Gilbert Burns,loss,win,110143,91727,Submission,Armbar,Osiris Maia,3,4:14
/events/UFC-129-St-Pierre-vs-Shields-15427,15427,9,UFC 129 - St. Pierre vs. Shields,Ultimate Fighting Championship,4/30/2011,"Rogers Centre, Toronto, Ontario, Canada",/fighter/Jason-Brilz-1927,/fighter/Vladimir-Matyushenko-435,Jason Brilz,Vladimir Matyushenko,loss,win,1927,435,KO,Punches,Dan Miragliotta,1,0:20
/events/UFC-on-FX-7-Belfort-vs-Bisping-26135,26135,8,UFC on FX 7 - Belfort vs. Bisping,Ultimate Fighting Championship,1/19/2013,"Geraldo Jose de Almeida State Gymnasium, Sao Paulo, Brazil, Brazil",/fighter/Khabib-Nurmagomedov-56035,/fighter/Thiago-Tavares-4647,Khabib Nurmagomedov,Thiago Tavares,win,loss,56035,4647,TKO,Punches and Elbows,Dan Miragliotta,1,1:55
/events/UFC-on-FX-3-Johnson-vs-McCall-21037,21037,10,UFC on FX 3 - Johnson vs. McCall,Ultimate Fighting Championship,6/8/2012,"BankAtlantic Center, Fort Lauderdale, Florida, United States",/fighter/Josh-Neer-9179,/fighter/Mike-Pyle-4577,Josh Neer,Mike Pyle,loss,win,9179,4577,KO,Punch,Chris Adams,1,4:56
/events/UFC-117-Silva-vs-Sonnen-13310,13310,9,UFC 117 - Silva vs. Sonnen,Ultimate Fighting Championship,8/7/2010,"Oracle Arena, Oakland, California, United States",/fighter/Rafael-dos-Anjos-11675,/fighter/Clay-Guida-8184,Rafael dos Anjos,Clay Guida,loss,win,11675,8184,Submission,Jaw Injury,Herb Dean,3,1:51
/events/UFC-66-Liddell-vs-Ortiz-2-4312,4312,7,UFC 66 - Liddell vs. Ortiz 2,Ultimate Fighting Championship,12/30/2006,"MGM Grand Garden Arena, Las Vegas, Nevada, United States",/fighter/Jason-MacDonald-4389,/fighter/Chris-Leben-6258,Jason MacDonald,Chris Leben,win,loss,4389,6258,Submission,Guillotine Choke,Steve Mazzagatti,2,4:03
/events/UFC-46-Supernatural-1943,1943,3,UFC 46 - Supernatural,Ultimate Fighting Championship,1/31/2004,"Mandalay Bay Events Center, Las Vegas, Nevada, United States",/fighter/Georges-St-Pierre-3500,/fighter/Karo-Parisyan-5153,Georges St. Pierre,Karo Parisyan,win,loss,3500,5153,Decision,Unanimous,,3,5:00
/events/UFC-78-Validation-5708,5708,5,UFC 78 - Validation,Ultimate Fighting Championship,11/17/2007,"Prudential Center, Newark, New Jersey, United States",/fighter/Spencer-Fisher-5118,/fighter/Frankie-Edgar-14204,Spencer Fisher,Frankie Edgar,loss,win,5118,14204,Decision,Unanimous,Dan Miragliotta,3,5:00
/events/UFC-132-Cruz-vs-Faber-2-16495,16495,4,UFC 132 - Cruz vs. Faber 2,Ultimate Fighting Championship,7/2/2011,"MGM Grand Garden Arena, Las Vegas, Nevada, United States",/fighter/Takeya-Mizugaki-12074,/fighter/Brian-Bowles-18944,Takeya Mizugaki,Brian Bowles,loss,win,12074,18944,Decision,Unanimous,Mario Yamasaki,3,5:00
/events/UFC-138-Leben-vs-Munoz-17824,17824,1,UFC 138 - Leben vs. Munoz,Ultimate Fighting Championship,11/5/2011,"LG Arena, Birmingham, West Midlands, England",/fighter/Chris-Cariaso-16467,/fighter/Vaughan-Lee-6946,Chris Cariaso,Vaughan Lee,win,loss,16467,6946,Decision,Split,Dan Miragliotta,3,5:00
/events/UFC-85-Bedlam-6778,6778,3,UFC 85 - Bedlam,Ultimate Fighting Championship,6/7/2008,"O2 Arena, London, England, England",/fighter/Luiz-Cane-17559,/fighter/Jason-Lambert-495,Luiz Cane,Jason Lambert,win,loss,17559,495,TKO,Punches,Herb Dean,1,2:07
/events/UFC-185-Pettis-vs-Dos-Anjos-42183,42183,1,UFC 185 - Pettis vs. Dos Anjos,Ultimate Fighting Championship,3/14/2015,"American Airlines Center, Dallas, Texas, United States",/fighter/Germaine-de-Randamie-41745,/fighter/Larissa-Pacheco-144115,Germaine de Randamie,Larissa Pacheco,win,loss,41745,144115,TKO,Punches,Don Turnage,2,2:02
/events/UFC-95-Sanchez-vs-Stevenson-9250,9250,2,UFC 95 - Sanchez vs. Stevenson,Ultimate Fighting Championship,2/21/2009,"O2 Arena, London, England, England",/fighter/Neil-Grove-23219,/fighter/Mike-Ciesnolevicz-14047,Neil Grove,Mike Ciesnolevicz,loss,win,23219,14047,Submission,Heel Hook,Leon Roberts,1,1:03
/events/UFC-Fight-Night-14-Silva-vs-Irvin-7835,7835,10,UFC Fight Night 14 - Silva vs. Irvin,Ultimate Fighting Championship,7/19/2008,"Palms Casino Resort, Las Vegas, Nevada, United States",/fighter/Brandon-Vera-4886,/fighter/Reese-Andy-12692,Brandon Vera,Reese Andy,win,loss,4886,12692,Decision,Unanimous,Steve Mazzagatti,3,5:00
/events/UFC-150-Henderson-vs-Edgar-2-22013,22013,8,UFC 150 - Henderson vs. Edgar 2,Ultimate Fighting Championship,8/11/2012,"Pepsi Center, Denver, Colorado, United States",/fighter/Jake-Shields-502,/fighter/Ed-Herman-6561,Jake Shields,Ed Herman,NC,NC,502,6561,NC,Overturned by Commission,Adam Martinez,3,5:00
/events/UFC-98-Evans-vs-Machida-9529,9529,4,UFC 98 - Evans vs. Machida,Ultimate Fighting Championship,5/23/2009,"MGM Grand Garden Arena, Las Vegas, Nevada, United States",/fighter/Kyle-Bradley-7918,/fighter/Phillipe-Nover-7415,Kyle Bradley,Phillipe Nover,win,loss,7918,7415,TKO,Punches,Yves Lavigne,1,1:03
/events/UFC-12-Judgement-Day-20,20,8,UFC 12 - Judgement Day,Ultimate Fighting Championship,2/7/1997,"Dothan Civic Center Arena, Dothan, Alabama, United States",/fighter/Scott-Ferrozzo-128,/fighter/Vitor-Belfort-156,Scott Ferrozzo,Vitor Belfort,loss,win,128,156,TKO,Punches,John McCarthy,1,0:43
/events/UFC-Fight-Night-77-Belfort-vs-Henderson-3-42237,42237,11,UFC Fight Night 77 - Belfort vs. Henderson 3,Ultimate Fighting Championship,11/7/2015,"Geraldo Jose de Almeida (Ibirapuera) State Gymnasium, Sao Paulo, Sao Paulo, Brazil",/fighter/Anthony-Birchak-53300,/fighter/Thomas-Almeida-87865,Anthony Birchak,Thomas Almeida,loss,win,53300,87865,KO,Punch,Keith Peterson,1,4:24
/events/UFC-Live-1-Vera-vs-Jones-12389,12389,3,UFC Live 1 - Vera vs. Jones,Ultimate Fighting Championship,3/21/2010,"1stBank Center, Broomfield, Colorado, United States",/fighter/Brendan-Schaub-33926,/fighter/Chase-Gormley-22247,Brendan Schaub,Chase Gormley,win,loss,33926,22247,TKO,Punches,Adam Martinez,1,0:47
/events/UFC-161-Evans-vs-Henderson-28457,28457,3,UFC 161 - Evans vs. Henderson,Ultimate Fighting Championship,6/15/2013,"MTS Centre, Winnipeg, Manitoba, Canada",/fighter/Roland-Delorme-37351,/fighter/Edwin-Figueroa-22490,Roland Delorme,Edwin Figueroa,win,loss,37351,22490,Decision,Unanimous,Yves Lavigne,3,5:00
/events/UFC-41-Onslaught-1424,1424,4,UFC 41 - Onslaught,Ultimate Fighting Championship,2/28/2003,"Boardwalk Hall, Atlantic City, New Jersey, United States",/fighter/Vladimir-Matyushenko-435,/fighter/Pedro-Rizzo-208,Vladimir Matyushenko,Pedro Rizzo,win,loss,435,208,Decision,Unanimous,,3,5:00
/events/UFC-on-Fox-14-Gustafsson-vs-Johnson-42123,42123,6,UFC on Fox 14 - Gustafsson vs. Johnson,Ultimate Fighting Championship,1/24/2015,"Tele2 Arena, Stockholm, Sweden, Sweden",/fighter/Andy-Ogle-42659,/fighter/Makwan-Amirkhani-69406,Andy Ogle,Makwan Amirkhani,loss,win,42659,69406,TKO,Flying Knee and Punches,Kevin Sataki,1,0:08
/events/UFC-on-Fox-13-Dos-Santos-vs-Miocic-38839,38839,5,UFC on Fox 13 - Dos Santos vs. Miocic,Ultimate Fighting Championship,12/13/2014,"US Airways Center, Phoenix, Arizona, United States",/fighter/Drew-Dober-23982,/fighter/Jamie-Varner-7168,Drew Dober,Jamie Varner,win,loss,23982,7168,Submission,Rear-Naked Choke,Herb Dean,1,1:52
/events/UFC-160-Velasquez-vs-Bigfoot-2-28051,28051,12,UFC 160 - Velasquez vs. Bigfoot 2,Ultimate Fighting Championship,5/25/2013,"MGM Grand Garden Arena, Las Vegas, Nevada, United States",/fighter/Antonio-Silva-12354,/fighter/Cain-Velasquez-19102,Antonio Silva,Cain Velasquez,loss,win,12354,19102,TKO,Punches,Mario Yamasaki,1,1:21
/events/UFC-Fight-Night-77-Belfort-vs-Henderson-3-42237,42237,1,UFC Fight Night 77 - Belfort vs. Henderson 3,Ultimate Fighting Championship,11/7/2015,"Geraldo Jose de Almeida (Ibirapuera) State Gymnasium, Sao Paulo, Sao Paulo, Brazil",/fighter/Matheus-Nicolau-Pereira-69341,/fighter/Bruno-Rodrigues-57480,Matheus Nicolau Pereira,Bruno Rodrigues,win,loss,69341,57480,Submission,Japanese Necktie,Eduardo Herdy,3,3:27
/events/UFC-162-Silva-vs-Weidman-28459,28459,7,UFC 162 - Silva vs. Weidman,Ultimate Fighting Championship,7/6/2013,"MGM Grand Garden Arena, Las Vegas, Nevada, United States",/fighter/Cub-Swanson-11002,/fighter/Dennis-Siver-9817,Cub Swanson,Dennis Siver,win,loss,11002,9817,TKO,Punches,Herb Dean,3,2:24
/events/UFC-Fight-Night-40-Brown-vs-Silva-36085,36085,13,UFC Fight Night 40 - Brown vs. Silva,Ultimate Fighting Championship,5/10/2014,"U.S. Bank Arena, Cincinnati, Ohio, United States",/fighter/Matt-Brown-14310,/fighter/Erick-Silva-15009,Matt Brown,Erick Silva,win,loss,14310,15009,TKO,Punches,Herb Dean,3,2:11
/events/UFC-on-Fuel-TV-5-Struve-vs-Miocic-22725,22725,2,UFC on Fuel TV 5 - Struve vs. Miocic,Ultimate Fighting Championship,9/29/2012,"Capital FM Arena, Nottingham, England, England",/fighter/Gunnar-Nelson-25246,/fighter/DaMarques-Johnson-12913,Gunnar Nelson,DaMarques Johnson,win,loss,25246,12913,Submission,Rear-Naked Choke,Herb Dean,1,3:34
/events/UFC-89-Bisping-vs-Leben-8070,8070,9,UFC 89 - Bisping vs. Leben,Ultimate Fighting Championship,10/18/2008,"National Indoor Arena, Birmingham, West Midlands, England",/fighter/Luiz-Cane-17559,/fighter/Rameau-Thierry-Sokoudjou-17010,Luiz Cane,Rameau Thierry Sokoudjou,win,loss,17559,17010,TKO,Punches,Marc Goddard,2,4:15
/events/UFC-Fight-Night-43-Te-Huna-vs-Marquardt-37109,37109,7,UFC Fight Night 43 - Te Huna vs. Marquardt,Ultimate Fighting Championship,6/28/2014,"Vector Arena, Auckland, New Zealand, New Zealand",/fighter/Mike-Rhodes-87296,/fighter/Robert-Whittaker-45132,Mike Rhodes,Robert Whittaker,loss,win,87296,45132,Decision,Unanimous,Steve Perceval,3,5:00
/events/UFC-Live-3-Sanchez-vs-Kampmann-15438,15438,11,UFC Live 3 - Sanchez vs. Kampmann,Ultimate Fighting Championship,3/3/2011,"KFC Yum! Center, Louisville, Kentucky, United States",/fighter/Martin-Kampmann-5344,/fighter/Diego-Sanchez-4824,Martin Kampmann,Diego Sanchez,loss,win,5344,4824,Decision,Unanimous,Herb Dean,3,5:00
/events/UFC-113-Machida-vs-Shogun-2-12390,12390,2,UFC 113 - Machida vs. Shogun 2,Ultimate Fighting Championship,5/8/2010,"Bell Centre, Montreal, Quebec, Canada",/fighter/Michael-Guymon-4015,/fighter/Yoshiyuki-Yoshida-12073,Michael Guymon,Yoshiyuki Yoshida,win,loss,4015,12073,Decision,Unanimous,Phillipe Chatrier,3,5:00
/events/UFC-Fight-Night-48-Bisping-vs-Le-37741,37741,10,UFC Fight Night 48 - Bisping vs. Le,Ultimate Fighting Championship,8/23/2014,"Cotai Arena, Macau, China, China",/fighter/Michael-Bisping-10196,/fighter/Cung-Le-14883,Michael Bisping,Cung Le,win,loss,10196,14883,TKO,Knee and Punches,John Sharp,4,0:57
/events/UFC-Fight-Night-16-Fight-for-the-Troops-1-8724,8724,1,UFC Fight Night 16 - Fight for the Troops 1,Ultimate Fighting Championship,12/10/2008,"Crown Coliseum, Fayetteville, North Carolina, United States",/fighter/Justin-McCully-930,/fighter/Eddie-Sanchez-12098,Justin McCully,Eddie Sanchez,win,loss,930,12098,Decision,Unanimous,Dan Miragliotta,3,5:00
/events/UFC-8-David-vs-Goliath-15,15,5,UFC 8 - David vs. Goliath,Ultimate Fighting Championship,2/16/1996,"Ruben Rodriguez Coliseum, San Juan, Puerto Rico, Puerto Rico",/fighter/Paul-Herrera-130,/fighter/Gary-Goodridge-129,Paul Herrera,Gary Goodridge,loss,win,130,129,KO,Elbows,John McCarthy,1,0:13
/events/UFC-41-Onslaught-1424,1424,1,UFC 41 - Onslaught,Ultimate Fighting Championship,2/28/2003,"Boardwalk Hall, Atlantic City, New Jersey, United States",/fighter/Yves-Edwards-344,/fighter/Rich-Clementi-1046,Yves Edwards,Rich Clementi,win,loss,344,1046,Submission,Rear-Naked Choke,,3,4:07
/events/UFC-98-Evans-vs-Machida-9529,9529,7,UFC 98 - Evans vs. Machida,Ultimate Fighting Championship,5/23/2009,"MGM Grand Garden Arena, Las Vegas, Nevada, United States",/fighter/Frankie-Edgar-14204,/fighter/Sean-Sherk-277,Frankie Edgar,Sean Sherk,win,loss,14204,277,Decision,Unanimous,Herb Dean,3,5:00
/events/UFC-159-Jones-vs-Sonnen-25825,25825,1,UFC 159 - Jones vs. Sonnen,Ultimate Fighting Championship,4/27/2013,"Prudential Center, Newark, New Jersey, United States",/fighter/Kurt-Holobaugh-68751,/fighter/Steven-Siler-22537,Kurt Holobaugh,Steven Siler,loss,win,68751,22537,Decision,Unanimous,Gasper Oliver,3,5:00
/events/UFC-142-Aldo-vs-Mendes-18901,18901,4,UFC 142 - Aldo vs. Mendes,Ultimate Fighting Championship,1/14/2012,"HSBC Arena, Rio de Janeiro, Brazil, Brazil",/fighter/Gabriel-Gonzaga-7306,/fighter/Ednaldo-Oliveira-14972,Gabriel Gonzaga,Ednaldo Oliveira,win,loss,7306,14972,Submission,Rear-Naked Choke,Dan Miragliotta,1,3:22
/events/UFC-147-Silva-vs-Franklin-2-19449,19449,2,UFC 147 - Silva vs. Franklin 2,Ultimate Fighting Championship,6/23/2012,"Jornalista Felipe Drumond Stadium, Belo Horizonte, Minas Gerais, Brazil",/fighter/Wagner-Campos-22197,/fighter/Marcos-Vinicius-Borges-Pancini-51728,Wagner Campos,Marcos Vinicius Borges Pancini,loss,win,22197,51728,TKO,Knees and Punches,Herb Dean,3,1:04
/events/UFC-155-Dos-Santos-vs-Velasquez-2-24185,24185,10,UFC 155 - Dos Santos vs. Velasquez 2,Ultimate Fighting Championship,12/29/2012,"MGM Grand Garden Arena, Las Vegas, Nevada, United States",/fighter/Costas-Philippou-32432,/fighter/Tim-Boetsch-19544,Costas Philippou,Tim Boetsch,win,loss,32432,19544,TKO,Punches,Kim Winslow,3,2:11
/events/UFC-57-Liddell-vs-Couture-3-3508,3508,6,UFC 57 - Liddell vs. Couture 3,Ultimate Fighting Championship,2/4/2006,"Mandalay Bay Events Center, Las Vegas, Nevada, United States",/fighter/Renato-Sobral-274,/fighter/Mike-Van-Arsdale-198,Renato Sobral,Mike Van Arsdale,win,loss,274,198,Submission,Rear-Naked Choke,,1,2:21
/events/UFC-162-Silva-vs-Weidman-28459,28459,2,UFC 162 - Silva vs. Weidman,Ultimate Fighting Championship,7/6/2013,"MGM Grand Garden Arena, Las Vegas, Nevada, United States",/fighter/Seth-Baczynski-13827,/fighter/Brian-Melancon-43621,Seth Baczynski,Brian Melancon,loss,win,13827,43621,KO,Punches,Yves Lavigne,1,4:59
/events/UFC-on-Fox-14-Gustafsson-vs-Johnson-42123,42123,8,UFC on Fox 14 - Gustafsson vs. Johnson,Ultimate Fighting Championship,1/24/2015,"Tele2 Arena, Stockholm, Sweden, Sweden",/fighter/Albert-Tumenov-60198,/fighter/Nicholas-Musoke-26160,Albert Tumenov,Nicholas Musoke,win,loss,60198,26160,Decision,Unanimous,Leon Roberts,3,5:00
/events/UFC-65-Bad-Intentions-4313,4313,9,UFC 65 - Bad Intentions,Ultimate Fighting Championship,11/18/2006,"ARCO Arena, Sacramento, California, United States",/fighter/Georges-St-Pierre-3500,/fighter/Matt-Hughes-232,Georges St. Pierre,Matt Hughes,win,loss,3500,232,TKO,Head Kick and Punches,John McCarthy,2,1:25
/events/UFC-169-Barao-vs-Faber-2-32773,32773,10,UFC 169 - Barao vs. Faber 2,Ultimate Fighting Championship,2/1/2014,"Prudential Center, Newark, New Jersey, United States",/fighter/Frank-Mir-2329,/fighter/Alistair-Overeem-461,Frank Mir,Alistair Overeem,loss,win,2329,461,Decision,Unanimous,Dan Miragliotta,3,5:00
/events/UFC-146-Dos-Santos-vs-Mir-20353,20353,8,UFC 146 - Dos Santos vs. Mir,Ultimate Fighting Championship,5/26/2012,"MGM Grand Garden Arena, Las Vegas, Nevada, United States",/fighter/Lavar-Johnson-9511,/fighter/Stefan-Struve-15063,Lavar Johnson,Stefan Struve,loss,win,9511,15063,Submission,Armbar,Josh Rosenthal,1,1:05
/events/UFC-Fight-Night-18-Condit-vs-Kampmann-9448,9448,4,UFC Fight Night 18 - Condit vs. Kampmann,Ultimate Fighting Championship,4/1/2009,"Sommet Center, Nashville, Tennessee, United States",/fighter/Nick-Catone-23006,/fighter/Tim-Credeur-1804,Nick Catone,Tim Credeur,loss,win,23006,1804,Submission,Guillotine Choke,Mario Yamasaki,2,3:45
/events/UFC-44-Undisputed-1688,1688,1,UFC 44 - Undisputed,Ultimate Fighting Championship,9/26/2003,"Mandalay Bay Events Center, Las Vegas, Nevada, United States",/fighter/Caol-Uno-283,/fighter/Hermes-Franca-3068,Caol Uno,Hermes Franca,loss,win,283,3068,KO,Punch,,2,2:46
/events/UFC-70-Nations-Collide-4862,4862,5,UFC 70 - Nations Collide,Ultimate Fighting Championship,4/21/2007,"Manchester Evening News Arena, Manchester, Lancashire, England",/fighter/Matt-Grice-14539,/fighter/Terry-Etim-13332,Matt Grice,Terry Etim,loss,win,14539,13332,Submission,Guillotine Choke,Steve Mazzagatti,1,4:38
/events/UFC-182-Jones-vs-Cormier-38841,38841,9,UFC 182 - Jones vs. Cormier,Ultimate Fighting Championship,1/3/2015,"MGM Grand Garden Arena, Las Vegas, Nevada, United States",/fighter/Brad-Tavares-33095,/fighter/Nate-Marquardt-1712,Brad Tavares,Nate Marquardt,win,loss,33095,1712,Decision,Unanimous,Yves Lavigne,3,5:00
/events/UFC-52-Couture-vs-Liddell-2-2930,2930,6,UFC 52 - Couture vs. Liddell 2,Ultimate Fighting Championship,4/16/2005,"MGM Grand Garden Arena, Las Vegas, Nevada, United States",/fighter/Matt-Hughes-232,/fighter/Frank-Trigg-311,Matt Hughes,Frank Trigg,win,loss,232,311,Submission,Rear-Naked Choke,,1,4:05
/events/UFC-on-Fuel-TV-3-Korean-Zombie-vs-Poirier-20203,20203,12,UFC on Fuel TV 3 - Korean Zombie vs. Poirier,Ultimate Fighting Championship,5/15/2012,"Patriot Center, Fairfax, Virginia, United States",/fighter/Dustin-Poirier-50529,/fighter/Chan-Sung-Jung-36155,Dustin Poirier,Chan Sung Jung,loss,win,50529,36155,Technical,Submission (Brabo Choke,Dan Miragliotta,4,1:07
/events/UFC-109-Relentless-11741,11741,11,UFC 109 - Relentless,Ultimate Fighting Championship,2/6/2010,"Mandalay Bay Events Center, Las Vegas, Nevada, United States",/fighter/Mark-Coleman-136,/fighter/Randy-Couture-166,Mark Coleman,Randy Couture,loss,win,136,166,Submission,Rear-Naked Choke,Steve Mazzagatti,2,1:09
/events/UFC-164-Henderson-vs-Pettis-2-28701,28701,12,UFC 164 - Henderson vs. Pettis 2,Ultimate Fighting Championship,8/31/2013,"BMO Harris Bradley Center, Milwaukee, Wisconsin, United States",/fighter/Benson-Henderson-20548,/fighter/Anthony-Pettis-26627,Benson Henderson,Anthony Pettis,loss,win,20548,26627,Submission,Armbar,Herb Dean,1,4:31
/events/UFC-Fight-Night-83-Cerrone-vs-Oliveira-47935,47935,3,UFC Fight Night 83 - Cerrone vs. Oliveira,Ultimate Fighting Championship,2/21/2016,"Consol Energy Center, Pittsburgh, Pennsylvania, United States",/fighter/Ashlee-EvansSmith-75021,/fighter/Marion-Reneau-61266,Ashlee Evans-Smith,Marion Reneau,win,loss,75021,61266,Decision,Split,James Chappell,3,5:00
/events/UFC-The-Ultimate-Fighter-7-Finale-6954,6954,2,UFC - The Ultimate Fighter 7 Finale,Ultimate Fighting Championship,6/21/2008,"Palms Casino Resort, Las Vegas, Nevada, United States",/fighter/Dean-Lister-338,/fighter/Jeremy-Horn-202,Dean Lister,Jeremy Horn,win,loss,338,202,Submission,Guillotine Choke,Josh Rosenthal,1,3:52
/events/UFC-Fight-Night-82-Hendricks-vs-Thompson-47929,47929,10,UFC Fight Night 82 - Hendricks vs. Thompson,Ultimate Fighting Championship,2/6/2016,"MGM Grand Garden Arena, Las Vegas, Nevada, United States",/fighter/Rafael-Cavalcante-16161,/fighter/Ovince-St-Preux-38842,Rafael Cavalcante,Ovince St. Preux,loss,win,16161,38842,Decision,Unanimous,Yves Lavigne,3,5:00
/events/UFC-Fight-Night-82-Hendricks-vs-Thompson-47929,47929,3,UFC Fight Night 82 - Hendricks vs. Thompson,Ultimate Fighting Championship,2/6/2016,"MGM Grand Garden Arena, Las Vegas, Nevada, United States",/fighter/Noad-Lahat-35732,/fighter/Diego-Rivas-81835,Noad Lahat,Diego Rivas,loss,win,35732,81835,KO,Flying Knee,Mark Smith,2,0:23
/events/UFC-111-St-Pierre-vs-Hardy-12131,12131,2,UFC 111 - St. Pierre vs. Hardy,Ultimate Fighting Championship,3/27/2010,"Prudential Center, Newark, New Jersey, United States",/fighter/Jared-Hamman-15949,/fighter/Rodney-Wallace-33343,Jared Hamman,Rodney Wallace,win,loss,15949,33343,Decision,Unanimous,Kevin Mulhall,3,5:00
/events/UFC-Fight-Night-63-Mendes-vs-Lamas-42187,42187,6,UFC Fight Night 63 - Mendes vs. Lamas,Ultimate Fighting Championship,4/4/2015,"Patriot Center, Fairfax, Virginia, United States",/fighter/Clay-Guida-8184,/fighter/Robbie-Peralta-21339,Clay Guida,Robbie Peralta,win,loss,8184,21339,Decision,Unanimous,Mike King,3,5:00
/events/UFC-52-Couture-vs-Liddell-2-2930,2930,1,UFC 52 - Couture vs. Liddell 2,Ultimate Fighting Championship,4/16/2005,"MGM Grand Garden Arena, Las Vegas, Nevada, United States",/fighter/John-Marsh-9,/fighter/Mike-Van-Arsdale-198,John Marsh,Mike Van Arsdale,loss,win,9,198,Decision,Unanimous,,3,5:00
/events/UFC-on-Fuel-TV-1-Sanchez-vs-Ellenberger-19187,19187,9,UFC on Fuel TV 1 - Sanchez vs. Ellenberger,Ultimate Fighting Championship,2/15/2012,"Omaha Civic Auditorium, Omaha, Nebraska, United States",/fighter/Jake-Ellenberger-13068,/fighter/Diego-Sanchez-4824,Jake Ellenberger,Diego Sanchez,win,loss,13068,4824,Decision,Unanimous,Dan Miragliotta,3,5:00
/events/UFC-21-Return-of-the-Champions-31,31,6,UFC 21 - Return of the Champions,Ultimate Fighting Championship,7/16/1999,"U.S. Cellular Center, Cedar Rapids, Iowa, United States",/fighter/Jeremy-Horn-202,/fighter/Daiju-Takase-226,Jeremy Horn,Daiju Takase,win,loss,202,226,TKO,Punches,John McCarthy,1,4:41
/events/UFC-148-Silva-vs-Sonnen-2-20355,20355,10,UFC 148 - Silva vs. Sonnen 2,Ultimate Fighting Championship,7/7/2012,"MGM Grand Garden Arena, Las Vegas, Nevada, United States",/fighter/Tito-Ortiz-158,/fighter/Forrest-Griffin-3526,Tito Ortiz,Forrest Griffin,loss,win,158,3526,Decision,Unanimous,Steve Mazzagatti,3,5:00
/events/UFC-59-Reality-Check-3577,3577,1,UFC 59 - Reality Check,Ultimate Fighting Championship,4/15/2006,"Honda Center, Anaheim, California, United States",/fighter/Thiago-Alves-5998,/fighter/Derrick-Noble-4556,Thiago Alves,Derrick Noble,win,loss,5998,4556,TKO,Punches,,1,2:54
/events/UFC-50-The-War-of-04-2512,2512,2,UFC 50 - The War of '04,Ultimate Fighting Championship,10/22/2004,"Boardwalk Hall, Atlantic City, New Jersey, United States",/fighter/Tony-Fryklund-168,/fighter/Ivan-Salaverry-1351,Tony Fryklund,Ivan Salaverry,loss,win,168,1351,Submission,Body Lock,,1,1:36
